   it           t(s)          Vm(V) V_analitica(V)      Error_relativo
       23968   1.19845010E-02   1.39666395E-02   1.39664710E-02  -1.20695759E-05
       23969   1.19850012E-02   1.39669413E-02   1.39667727E-02  -1.20693157E-05
       23970   1.19855013E-02   1.39672430E-02   1.39670735E-02  -1.21357352E-05
       23971   1.19860014E-02   1.39675448E-02   1.39673753E-02  -1.21354733E-05
       23972   1.19865015E-02   1.39678465E-02   1.39676770E-02  -1.21352114E-05
       23973   1.19870016E-02   1.39681483E-02   1.39679788E-02  -1.21349485E-05
       23974   1.19875018E-02   1.39684500E-02   1.39682805E-02  -1.21346866E-05
       23975   1.19880009E-02   1.39687518E-02   1.39685823E-02  -1.21344247E-05
       23976   1.19885011E-02   1.39690535E-02   1.39688822E-02  -1.22675065E-05
       23977   1.19890012E-02   1.39693553E-02   1.39691848E-02  -1.22005713E-05
       23978   1.19895013E-02   1.39696570E-02   1.39694856E-02  -1.22669762E-05
       23979   1.19900014E-02   1.39699588E-02   1.39697883E-02  -1.22000438E-05
       23980   1.19905015E-02   1.39702605E-02   1.39700882E-02  -1.23331129E-05
       23981   1.19910017E-02   1.39705623E-02   1.39703918E-02  -1.21995172E-05
       23982   1.19915018E-02   1.39708640E-02   1.39706917E-02  -1.23325799E-05
       23983   1.19920010E-02   1.39711658E-02   1.39709944E-02  -1.22656520E-05
       23984   1.19925011E-02   1.39714675E-02   1.39712952E-02  -1.23320478E-05
       23985   1.19930012E-02   1.39717693E-02   1.39715970E-02  -1.23317814E-05
       23986   1.19935013E-02   1.39720710E-02   1.39718987E-02  -1.23315149E-05
       23987   1.19940015E-02   1.39723727E-02   1.39721986E-02  -1.24645612E-05
       23988   1.19945016E-02   1.39726745E-02   1.39725013E-02  -1.23976370E-05
       23989   1.19950017E-02   1.39729762E-02   1.39728021E-02  -1.24640228E-05
       23990   1.19955009E-02   1.39732780E-02   1.39731048E-02  -1.23971013E-05
       23991   1.19960010E-02   1.39735797E-02   1.39734047E-02  -1.25301349E-05
       23992   1.19965011E-02   1.39738815E-02   1.39737055E-02  -1.25965134E-05
       23993   1.19970012E-02   1.39741832E-02   1.39740082E-02  -1.25295937E-05
       23994   1.19975014E-02   1.39744850E-02   1.39743090E-02  -1.25959696E-05
       23995   1.19980015E-02   1.39747858E-02   1.39746107E-02  -1.25290535E-05
       23996   1.19985016E-02   1.39750866E-02   1.39749115E-02  -1.25287834E-05
       23997   1.19990017E-02   1.39753874E-02   1.39752124E-02  -1.25285142E-05
       23998   1.19995009E-02   1.39756883E-02   1.39755141E-02  -1.24616035E-05
       23999   1.20000010E-02   1.39759891E-02   1.39758158E-02  -1.23946966E-05
       24000   1.20005012E-02   1.39762899E-02   1.39761157E-02  -1.24610679E-05
       24001   1.20010013E-02   1.39765907E-02   1.39764175E-02  -1.23941636E-05
       24002   1.20015014E-02   1.39768915E-02   1.39767192E-02  -1.23272621E-05
       24003   1.20020015E-02   1.39771923E-02   1.39770191E-02  -1.23936297E-05
       24004   1.20025016E-02   1.39774932E-02   1.39773209E-02  -1.23267309E-05
       24005   1.20030018E-02   1.39777940E-02   1.39776226E-02  -1.22598358E-05
       24006   1.20035009E-02   1.39780948E-02   1.39779234E-02  -1.22595720E-05
       24007   1.20040011E-02   1.39783956E-02   1.39782242E-02  -1.22593074E-05
       24008   1.20045012E-02   1.39786964E-02   1.39785251E-02  -1.22590436E-05
       24009   1.20050013E-02   1.39789972E-02   1.39788268E-02  -1.21921557E-05
       24010   1.20055014E-02   1.39792981E-02   1.39791267E-02  -1.22585161E-05
       24011   1.20060015E-02   1.39795989E-02   1.39794284E-02  -1.21916310E-05
       24012   1.20065017E-02   1.39798997E-02   1.39797302E-02  -1.21247485E-05
       24013   1.20070018E-02   1.39802005E-02   1.39800310E-02  -1.21244875E-05
       24014   1.20075010E-02   1.39805013E-02   1.39803309E-02  -1.21908442E-05
       24015   1.20080011E-02   1.39808021E-02   1.39806317E-02  -1.21905814E-05
       24016   1.20085012E-02   1.39811030E-02   1.39809344E-02  -1.20570903E-05
       24017   1.20090013E-02   1.39814038E-02   1.39812343E-02  -1.21234434E-05
       24018   1.20095015E-02   1.39817046E-02   1.39815351E-02  -1.21231833E-05
       24019   1.20100016E-02   1.39820054E-02   1.39818359E-02  -1.21229223E-05
       24020   1.20105017E-02   1.39823062E-02   1.39821386E-02  -1.19894439E-05
       24021   1.20110009E-02   1.39826071E-02   1.39824385E-02  -1.20557934E-05
       24022   1.20115010E-02   1.39829079E-02   1.39827393E-02  -1.20555342E-05
       24023   1.20120011E-02   1.39832087E-02   1.39830392E-02  -1.21218791E-05
       24024   1.20125012E-02   1.39835095E-02   1.39833400E-02  -1.21216181E-05
       24025   1.20130014E-02   1.39838103E-02   1.39836418E-02  -1.20547556E-05
       24026   1.20135015E-02   1.39841111E-02   1.39839435E-02  -1.19878960E-05
       24027   1.20140016E-02   1.39844120E-02   1.39842434E-02  -1.20542372E-05
       24028   1.20145017E-02   1.39847128E-02   1.39845442E-02  -1.20539780E-05
       24029   1.20150009E-02   1.39850136E-02   1.39848441E-02  -1.21203148E-05
       24030   1.20155010E-02   1.39853144E-02   1.39851449E-02  -1.21200537E-05
       24031   1.20160012E-02   1.39856152E-02   1.39854448E-02  -1.21863859E-05
       24032   1.20165013E-02   1.39859160E-02   1.39857484E-02  -1.19863489E-05
       24033   1.20170014E-02   1.39862169E-02   1.39860483E-02  -1.20526811E-05
       24034   1.20175015E-02   1.39865177E-02   1.39863491E-02  -1.20524219E-05
       24035   1.20180016E-02   1.39868185E-02   1.39866490E-02  -1.21187504E-05
       24036   1.20185018E-02   1.39871193E-02   1.39869498E-02  -1.21184894E-05
       24037   1.20190009E-02   1.39874201E-02   1.39872497E-02  -1.21848134E-05
       24038   1.20195011E-02   1.39877209E-02   1.39875505E-02  -1.21845515E-05
       24039   1.20200012E-02   1.39880218E-02   1.39878523E-02  -1.21177081E-05
       24040   1.20205013E-02   1.39883226E-02   1.39881512E-02  -1.22506081E-05
       24041   1.20210014E-02   1.39886234E-02   1.39884530E-02  -1.21837656E-05
       24042   1.20215015E-02   1.39889242E-02   1.39887528E-02  -1.22500805E-05
       24043   1.20220017E-02   1.39892250E-02   1.39890546E-02  -1.21832418E-05
       24044   1.20225018E-02   1.39895258E-02   1.39893554E-02  -1.21829798E-05
       24045   1.20230010E-02   1.39898267E-02   1.39896553E-02  -1.22492902E-05
       24046   1.20235011E-02   1.39901275E-02   1.39899552E-02  -1.23155987E-05
       24047   1.20240012E-02   1.39904283E-02   1.39902569E-02  -1.22487636E-05
       24048   1.20245013E-02   1.39907291E-02   1.39905568E-02  -1.23150694E-05
       24049   1.20250015E-02   1.39910299E-02   1.39908576E-02  -1.23148047E-05
       24050   1.20255016E-02   1.39913308E-02   1.39911575E-02  -1.23811060E-05
       24051   1.20260017E-02   1.39916316E-02   1.39914583E-02  -1.23808395E-05
       24052   1.20265009E-02   1.39919324E-02   1.39917582E-02  -1.24471362E-05
       24053   1.20270010E-02   1.39922332E-02   1.39920590E-02  -1.24468688E-05
       24054   1.20275011E-02   1.39925340E-02   1.39923589E-02  -1.25131610E-05
       24055   1.20280012E-02   1.39928348E-02   1.39926597E-02  -1.25128927E-05
       24056   1.20285014E-02   1.39931357E-02   1.39929606E-02  -1.25126235E-05
       24057   1.20290015E-02   1.39934355E-02   1.39932605E-02  -1.25123552E-05
       24058   1.20295016E-02   1.39937354E-02   1.39935613E-02  -1.24455328E-05
       24059   1.20300017E-02   1.39940353E-02   1.39938612E-02  -1.24452654E-05
       24060   1.20305009E-02   1.39943352E-02   1.39941620E-02  -1.23784475E-05
       24061   1.20310010E-02   1.39946351E-02   1.39944609E-02  -1.24447324E-05
       24062   1.20315012E-02   1.39949350E-02   1.39947599E-02  -1.25110146E-05
       24063   1.20320013E-02   1.39952349E-02   1.39950616E-02  -1.23776517E-05
       24064   1.20325014E-02   1.39955347E-02   1.39953606E-02  -1.24439321E-05
       24065   1.20330015E-02   1.39958346E-02   1.39956614E-02  -1.23771215E-05
       24066   1.20335016E-02   1.39961345E-02   1.39959631E-02  -1.22437696E-05
       24067   1.20340018E-02   1.39964344E-02   1.39962621E-02  -1.23100490E-05
       24068   1.20345009E-02   1.39967343E-02   1.39965629E-02  -1.22432457E-05
       24069   1.20350011E-02   1.39970342E-02   1.39968628E-02  -1.22429828E-05
       24070   1.20355012E-02   1.39973341E-02   1.39971636E-02  -1.21761832E-05
       24071   1.20360013E-02   1.39976339E-02   1.39974626E-02  -1.22424581E-05
       24072   1.20365014E-02   1.39979338E-02   1.39977643E-02  -1.21091271E-05
       24073   1.20370016E-02   1.39982337E-02   1.39980633E-02  -1.21754010E-05
       24074   1.20375017E-02   1.39985336E-02   1.39983641E-02  -1.21086086E-05
       24075   1.20380018E-02   1.39988335E-02   1.39986640E-02  -1.21083485E-05
       24076   1.20385010E-02   1.39991334E-02   1.39989639E-02  -1.21080893E-05
       24077   1.20390011E-02   1.39994333E-02   1.39992638E-02  -1.21078301E-05
       24078   1.20395012E-02   1.39997331E-02   1.39995627E-02  -1.21740968E-05
       24079   1.20400013E-02   1.40000330E-02   1.39998645E-02  -1.20407867E-05
       24080   1.20405015E-02   1.40003329E-02   1.40001625E-02  -1.21735757E-05
       24081   1.20410016E-02   1.40006328E-02   1.40004633E-02  -1.21067924E-05
       24082   1.20415017E-02   1.40009327E-02   1.40007632E-02  -1.21065332E-05
       24083   1.20420009E-02   1.40012326E-02   1.40010640E-02  -1.20397553E-05
       24084   1.20425010E-02   1.40015325E-02   1.40013648E-02  -1.19729802E-05
       24085   1.20430011E-02   1.40018323E-02   1.40016628E-02  -1.21057556E-05
       24086   1.20435013E-02   1.40021322E-02   1.40019627E-02  -1.21054964E-05
       24087   1.20440014E-02   1.40024321E-02   1.40022635E-02  -1.20387240E-05
       24088   1.20445015E-02   1.40027320E-02   1.40025634E-02  -1.20384666E-05
       24089   1.20450016E-02   1.40030319E-02   1.40028633E-02  -1.20382083E-05
       24090   1.20455017E-02   1.40033318E-02   1.40031632E-02  -1.20379509E-05
       24091   1.20460009E-02   1.40036317E-02   1.40034622E-02  -1.21042003E-05
       24092   1.20465010E-02   1.40039315E-02   1.40037630E-02  -1.20374352E-05
       24093   1.20470012E-02   1.40042314E-02   1.40040629E-02  -1.20371769E-05
       24094   1.20475013E-02   1.40045313E-02   1.40043609E-02  -1.21699259E-05
       24095   1.20480014E-02   1.40048312E-02   1.40046617E-02  -1.21031635E-05
       24096   1.20485015E-02   1.40051311E-02   1.40049625E-02  -1.20364039E-05
       24097   1.20490016E-02   1.40054310E-02   1.40052624E-02  -1.20361465E-05
       24098   1.20495018E-02   1.40057309E-02   1.40055604E-02  -1.21688836E-05
       24099   1.20500010E-02   1.40060307E-02   1.40058612E-02  -1.21021267E-05
       24100   1.20505011E-02   1.40063306E-02   1.40061611E-02  -1.21018675E-05
       24101   1.20510012E-02   1.40066305E-02   1.40064592E-02  -1.22345946E-05
       24102   1.20515013E-02   1.40069304E-02   1.40067600E-02  -1.21678413E-05
       24103   1.20520014E-02   1.40072303E-02   1.40070599E-02  -1.21675803E-05
       24104   1.20525016E-02   1.40075302E-02   1.40073597E-02  -1.21673202E-05
       24105   1.20530017E-02   1.40078301E-02   1.40076587E-02  -1.22335468E-05
       24106   1.20535018E-02   1.40081299E-02   1.40079595E-02  -1.21667990E-05
       24107   1.20540010E-02   1.40084298E-02   1.40082585E-02  -1.22330230E-05
       24108   1.20545011E-02   1.40087297E-02   1.40085574E-02  -1.22992451E-05
       24109   1.20550012E-02   1.40090296E-02   1.40088582E-02  -1.22325000E-05
       24110   1.20555013E-02   1.40093295E-02   1.40091563E-02  -1.23651989E-05
       24111   1.20560015E-02   1.40096294E-02   1.40094562E-02  -1.23649343E-05
       24112   1.20565016E-02   1.40099293E-02   1.40097551E-02  -1.24311464E-05
       24113   1.20570017E-02   1.40102291E-02   1.40100559E-02  -1.23644049E-05
       24114   1.20575009E-02   1.40105290E-02   1.40103549E-02  -1.24306143E-05
       24115   1.20580010E-02   1.40108289E-02   1.40106529E-02  -1.25632951E-05
       24116   1.20585011E-02   1.40111288E-02   1.40109537E-02  -1.24965545E-05
       24117   1.20590013E-02   1.40114287E-02   1.40112527E-02  -1.25627575E-05
       24118   1.20595014E-02   1.40117286E-02   1.40115516E-02  -1.26289578E-05
       24119   1.20600015E-02   1.40120275E-02   1.40118524E-02  -1.24957523E-05
       24120   1.20605016E-02   1.40123265E-02   1.40121514E-02  -1.24954859E-05
       24121   1.20610017E-02   1.40126254E-02   1.40124513E-02  -1.24287544E-05
       24122   1.20615009E-02   1.40129244E-02   1.40127512E-02  -1.23620266E-05
       24123   1.20620010E-02   1.40132234E-02   1.40130492E-02  -1.24282242E-05
       24124   1.20625012E-02   1.40135223E-02   1.40133481E-02  -1.24279595E-05
       24125   1.20630013E-02   1.40138213E-02   1.40136480E-02  -1.23612353E-05
       24126   1.20635014E-02   1.40141202E-02   1.40139479E-02  -1.22945139E-05
       24127   1.20640015E-02   1.40144192E-02   1.40142478E-02  -1.22277952E-05
       24128   1.20645016E-02   1.40147181E-02   1.40145468E-02  -1.22275342E-05
       24129   1.20650018E-02   1.40150171E-02   1.40148457E-02  -1.22272741E-05
       24130   1.20655010E-02   1.40153160E-02   1.40151447E-02  -1.22270130E-05
       24131   1.20660011E-02   1.40156150E-02   1.40154427E-02  -1.22932024E-05
       24132   1.20665012E-02   1.40159139E-02   1.40157435E-02  -1.21600424E-05
       24133   1.20670013E-02   1.40162129E-02   1.40160415E-02  -1.22262309E-05
       24134   1.20675014E-02   1.40165119E-02   1.40163414E-02  -1.21595231E-05
       24135   1.20680016E-02   1.40168108E-02   1.40166394E-02  -1.22257088E-05
       24136   1.20685017E-02   1.40171098E-02   1.40169403E-02  -1.20925615E-05
       24137   1.20690018E-02   1.40174087E-02   1.40172383E-02  -1.21587454E-05
       24138   1.20695010E-02   1.40177077E-02   1.40175391E-02  -1.20256045E-05
       24139   1.20700011E-02   1.40180066E-02   1.40178371E-02  -1.20917875E-05
       24140   1.20705012E-02   1.40183056E-02   1.40181361E-02  -1.20915292E-05
       24141   1.20710013E-02   1.40186045E-02   1.40184350E-02  -1.20912719E-05
       24142   1.20715015E-02   1.40189035E-02   1.40187340E-02  -1.20910136E-05
       24143   1.20720016E-02   1.40192024E-02   1.40190339E-02  -1.20243230E-05
       24144   1.20725017E-02   1.40195014E-02   1.40193328E-02  -1.20240666E-05
       24145   1.20730009E-02   1.40198004E-02   1.40196318E-02  -1.20238101E-05
       24146   1.20735010E-02   1.40200993E-02   1.40199298E-02  -1.20899831E-05
       24147   1.20740011E-02   1.40203983E-02   1.40202297E-02  -1.20232971E-05
       24148   1.20745013E-02   1.40206972E-02   1.40205286E-02  -1.20230407E-05
       24149   1.20750014E-02   1.40209962E-02   1.40208276E-02  -1.20227842E-05
       24150   1.20755015E-02   1.40212951E-02   1.40211266E-02  -1.20225277E-05
       24151   1.20760016E-02   1.40215941E-02   1.40214246E-02  -1.20886934E-05
       24152   1.20765017E-02   1.40218930E-02   1.40217254E-02  -1.19555943E-05
       24153   1.20770009E-02   1.40221920E-02   1.40220234E-02  -1.20217592E-05
       24154   1.20775010E-02   1.40224909E-02   1.40223214E-02  -1.20879204E-05
       24155   1.20780012E-02   1.40227899E-02   1.40226204E-02  -1.20876630E-05
       24156   1.20785013E-02   1.40230889E-02   1.40229203E-02  -1.20209897E-05
       24157   1.20790014E-02   1.40233878E-02   1.40232183E-02  -1.20871473E-05
       24158   1.20795015E-02   1.40236868E-02   1.40235182E-02  -1.20204777E-05
       24159   1.20800016E-02   1.40239857E-02   1.40238162E-02  -1.20866325E-05
       24160   1.20805018E-02   1.40242847E-02   1.40241152E-02  -1.20863742E-05
       24161   1.20810010E-02   1.40245836E-02   1.40244151E-02  -1.20197092E-05
       24162   1.20815011E-02   1.40248826E-02   1.40247131E-02  -1.20858595E-05
       24163   1.20820012E-02   1.40251815E-02   1.40250111E-02  -1.21520070E-05
       24164   1.20825013E-02   1.40254805E-02   1.40253101E-02  -1.21517478E-05
       24165   1.20830014E-02   1.40257794E-02   1.40256090E-02  -1.21514886E-05
       24166   1.20835016E-02   1.40260784E-02   1.40259070E-02  -1.22176307E-05
       24167   1.20840017E-02   1.40263774E-02   1.40262060E-02  -1.22173706E-05
       24168   1.20845018E-02   1.40266763E-02   1.40265059E-02  -1.21507119E-05
       24169   1.20850010E-02   1.40269753E-02   1.40268039E-02  -1.22168494E-05
       24170   1.20855011E-02   1.40272742E-02   1.40271019E-02  -1.22829842E-05
       24171   1.20860012E-02   1.40275732E-02   1.40274009E-02  -1.22827232E-05
       24172   1.20865013E-02   1.40278721E-02   1.40276998E-02  -1.22824613E-05
       24173   1.20870015E-02   1.40281711E-02   1.40279979E-02  -1.23485906E-05
       24174   1.20875016E-02   1.40284700E-02   1.40282959E-02  -1.24147173E-05
       24175   1.20880017E-02   1.40287690E-02   1.40285958E-02  -1.23480640E-05
       24176   1.20885009E-02   1.40290679E-02   1.40288947E-02  -1.23478012E-05
       24177   1.20890010E-02   1.40293669E-02   1.40291927E-02  -1.24139233E-05
       24178   1.20895011E-02   1.40296659E-02   1.40294908E-02  -1.24800426E-05
       24179   1.20900013E-02   1.40299648E-02   1.40297897E-02  -1.24797771E-05
       24180   1.20905014E-02   1.40302638E-02   1.40300877E-02  -1.25458919E-05
       24181   1.20910015E-02   1.40305618E-02   1.40303867E-02  -1.24792459E-05
       24182   1.20915016E-02   1.40308598E-02   1.40306847E-02  -1.24789804E-05
       24183   1.20920017E-02   1.40311578E-02   1.40309827E-02  -1.24787157E-05
       24184   1.20925009E-02   1.40314559E-02   1.40312808E-02  -1.24784510E-05
       24185   1.20930010E-02   1.40317539E-02   1.40315788E-02  -1.24781855E-05
       24186   1.20935012E-02   1.40320519E-02   1.40318796E-02  -1.22788024E-05
       24187   1.20940013E-02   1.40323499E-02   1.40321776E-02  -1.22785414E-05
       24188   1.20945014E-02   1.40326479E-02   1.40324757E-02  -1.22782812E-05
       24189   1.20950015E-02   1.40329460E-02   1.40327737E-02  -1.22780202E-05
       24190   1.20955016E-02   1.40332440E-02   1.40330717E-02  -1.22777592E-05
       24191   1.20960018E-02   1.40335420E-02   1.40333697E-02  -1.22774982E-05
       24192   1.20965010E-02   1.40338400E-02   1.40336705E-02  -1.20781451E-05
       24193   1.20970011E-02   1.40341381E-02   1.40339686E-02  -1.20778886E-05
       24194   1.20975012E-02   1.40344361E-02   1.40342666E-02  -1.20776322E-05
       24195   1.20980013E-02   1.40347341E-02   1.40345646E-02  -1.20773757E-05
       24196   1.20985014E-02   1.40350321E-02   1.40348626E-02  -1.20771192E-05
       24197   1.20990016E-02   1.40353302E-02   1.40351607E-02  -1.20768627E-05
       24198   1.20995017E-02   1.40356282E-02   1.40354587E-02  -1.20766063E-05
       24199   1.21000018E-02   1.40359262E-02   1.40357567E-02  -1.20763498E-05
       24200   1.21005010E-02   1.40362242E-02   1.40360547E-02  -1.20760933E-05
       24201   1.21010011E-02   1.40365222E-02   1.40363527E-02  -1.20758368E-05
       24202   1.21015012E-02   1.40368203E-02   1.40366517E-02  -1.20092309E-05
       24203   1.21020013E-02   1.40371183E-02   1.40369497E-02  -1.20089753E-05
       24204   1.21025015E-02   1.40374163E-02   1.40372487E-02  -1.19423730E-05
       24205   1.21030016E-02   1.40377143E-02   1.40375458E-02  -1.20084660E-05
       24206   1.21035017E-02   1.40380124E-02   1.40378447E-02  -1.19418664E-05
       24207   1.21040009E-02   1.40383104E-02   1.40381427E-02  -1.19416127E-05
       24208   1.21045010E-02   1.40386084E-02   1.40384398E-02  -1.20077011E-05
       24209   1.21050011E-02   1.40389064E-02   1.40387388E-02  -1.19411061E-05
       24210   1.21055013E-02   1.40392045E-02   1.40390368E-02  -1.19408523E-05
       24211   1.21060014E-02   1.40395025E-02   1.40393348E-02  -1.19405986E-05
       24212   1.21065015E-02   1.40398005E-02   1.40396329E-02  -1.19403448E-05
       24213   1.21070016E-02   1.40400985E-02   1.40399309E-02  -1.19400920E-05
       24214   1.21075017E-02   1.40403965E-02   1.40402289E-02  -1.19398383E-05
       24215   1.21080009E-02   1.40406946E-02   1.40405269E-02  -1.19395845E-05
       24216   1.21085010E-02   1.40409926E-02   1.40408250E-02  -1.19393317E-05
       24217   1.21090012E-02   1.40412906E-02   1.40411220E-02  -1.20054074E-05
       24218   1.21095013E-02   1.40415886E-02   1.40414210E-02  -1.19388251E-05
       24219   1.21100014E-02   1.40418867E-02   1.40417181E-02  -1.20048971E-05
       24220   1.21105015E-02   1.40421847E-02   1.40420171E-02  -1.19383176E-05
       24221   1.21110016E-02   1.40424827E-02   1.40423141E-02  -1.20043878E-05
       24222   1.21115018E-02   1.40427807E-02   1.40426122E-02  -1.20041332E-05
       24223   1.21120010E-02   1.40430788E-02   1.40429093E-02  -1.20701989E-05
       24224   1.21125011E-02   1.40433768E-02   1.40432073E-02  -1.20699424E-05
       24225   1.21130012E-02   1.40436748E-02   1.40435053E-02  -1.20696868E-05
       24226   1.21135013E-02   1.40439728E-02   1.40438033E-02  -1.20694303E-05
       24227   1.21140014E-02   1.40442709E-02   1.40441014E-02  -1.20691748E-05
       24228   1.21145016E-02   1.40445689E-02   1.40443994E-02  -1.20689183E-05
       24229   1.21150017E-02   1.40448669E-02   1.40446974E-02  -1.20686618E-05
       24230   1.21155018E-02   1.40451649E-02   1.40449954E-02  -1.20684062E-05
       24231   1.21160010E-02   1.40454629E-02   1.40452934E-02  -1.20681498E-05
       24232   1.21165011E-02   1.40457610E-02   1.40455896E-02  -1.22005094E-05
       24233   1.21170012E-02   1.40460590E-02   1.40458867E-02  -1.22665579E-05
       24234   1.21175013E-02   1.40463570E-02   1.40461847E-02  -1.22662968E-05
       24235   1.21180015E-02   1.40466550E-02   1.40464827E-02  -1.22660367E-05
       24236   1.21185016E-02   1.40469531E-02   1.40467808E-02  -1.22657766E-05
       24237   1.21190017E-02   1.40472511E-02   1.40470788E-02  -1.22655165E-05
       24238   1.21195009E-02   1.40475491E-02   1.40473768E-02  -1.22652564E-05
       24239   1.21200010E-02   1.40478471E-02   1.40476720E-02  -1.24638900E-05
       24240   1.21205011E-02   1.40481452E-02   1.40479701E-02  -1.24636263E-05
       24241   1.21210013E-02   1.40484432E-02   1.40482681E-02  -1.24633616E-05
       24242   1.21215014E-02   1.40487412E-02   1.40485661E-02  -1.24630969E-05
       24243   1.21220015E-02   1.40490392E-02   1.40488641E-02  -1.24628332E-05
       24244   1.21225016E-02   1.40493363E-02   1.40491612E-02  -1.24625694E-05
       24245   1.21230017E-02   1.40496334E-02   1.40494592E-02  -1.23960162E-05
       24246   1.21235009E-02   1.40499305E-02   1.40497563E-02  -1.23957543E-05
       24247   1.21240010E-02   1.40502276E-02   1.40500544E-02  -1.23292048E-05
       24248   1.21245012E-02   1.40505247E-02   1.40503515E-02  -1.23289437E-05
       24249   1.21250013E-02   1.40508218E-02   1.40506476E-02  -1.23949676E-05
       24250   1.21255014E-02   1.40511189E-02   1.40509456E-02  -1.23284226E-05
       24251   1.21260015E-02   1.40514160E-02   1.40512437E-02  -1.22618812E-05
       24252   1.21265016E-02   1.40517130E-02   1.40515417E-02  -1.21953417E-05
       24253   1.21270018E-02   1.40520101E-02   1.40518388E-02  -1.21950843E-05
       24254   1.21275010E-02   1.40523072E-02   1.40521359E-02  -1.21948260E-05
       24255   1.21280011E-02   1.40526043E-02   1.40524339E-02  -1.21282928E-05
       24256   1.21285012E-02   1.40529014E-02   1.40527301E-02  -1.21943103E-05
       24257   1.21290013E-02   1.40531985E-02   1.40530271E-02  -1.21940529E-05
       24258   1.21295014E-02   1.40534956E-02   1.40533252E-02  -1.21275234E-05
       24259   1.21300016E-02   1.40537927E-02   1.40536232E-02  -1.20609975E-05
       24260   1.21305017E-02   1.40540898E-02   1.40539203E-02  -1.20607419E-05
       24261   1.21310018E-02   1.40543869E-02   1.40542174E-02  -1.20604873E-05
       24262   1.21315010E-02   1.40546840E-02   1.40545154E-02  -1.19939668E-05
       24263   1.21320011E-02   1.40549811E-02   1.40548116E-02  -1.20599771E-05
       24264   1.21325012E-02   1.40552782E-02   1.40551087E-02  -1.20597224E-05
       24265   1.21330013E-02   1.40555752E-02   1.40554067E-02  -1.19932056E-05
       24266   1.21335015E-02   1.40558723E-02   1.40557038E-02  -1.19929528E-05
       24267   1.21340016E-02   1.40561694E-02   1.40560009E-02  -1.19926990E-05
       24268   1.21345017E-02   1.40564665E-02   1.40562989E-02  -1.19261877E-05
       24269   1.21350009E-02   1.40567636E-02   1.40565950E-02  -1.19921915E-05
       24270   1.21355010E-02   1.40570607E-02   1.40568921E-02  -1.19919387E-05
       24271   1.21360011E-02   1.40573578E-02   1.40571892E-02  -1.19916849E-05
       24272   1.21365013E-02   1.40576549E-02   1.40574872E-02  -1.19251799E-05
       24273   1.21370014E-02   1.40579520E-02   1.40577834E-02  -1.19911783E-05
       24274   1.21375015E-02   1.40582491E-02   1.40580814E-02  -1.19246761E-05
       24275   1.21380016E-02   1.40585462E-02   1.40583776E-02  -1.19906717E-05
       24276   1.21385017E-02   1.40588433E-02   1.40586756E-02  -1.19241722E-05
       24277   1.21390009E-02   1.40591403E-02   1.40589736E-02  -1.18576754E-05
       24278   1.21395011E-02   1.40594374E-02   1.40592689E-02  -1.19899114E-05
       24279   1.21400012E-02   1.40597345E-02   1.40595660E-02  -1.19896577E-05
       24280   1.21405013E-02   1.40600316E-02   1.40598631E-02  -1.19894048E-05
       24281   1.21410014E-02   1.40603287E-02   1.40601611E-02  -1.19229117E-05
       24282   1.21415015E-02   1.40606258E-02   1.40604563E-02  -1.20551358E-05
       24283   1.21420017E-02   1.40609229E-02   1.40607543E-02  -1.19886445E-05
       24284   1.21425018E-02   1.40612200E-02   1.40610505E-02  -1.20546265E-05
       24285   1.21430010E-02   1.40615171E-02   1.40613485E-02  -1.19881379E-05
       24286   1.21435011E-02   1.40618142E-02   1.40616447E-02  -1.20541172E-05
       24287   1.21440012E-02   1.40621113E-02   1.40619418E-02  -1.20538625E-05
       24288   1.21445013E-02   1.40624084E-02   1.40622389E-02  -1.20536079E-05
       24289   1.21450014E-02   1.40627054E-02   1.40625350E-02  -1.21195808E-05
       24290   1.21455016E-02   1.40630025E-02   1.40628330E-02  -1.20530985E-05
       24291   1.21460017E-02   1.40632996E-02   1.40631292E-02  -1.21190687E-05
       24292   1.21465018E-02   1.40635967E-02   1.40634272E-02  -1.20525892E-05
       24293   1.21470010E-02   1.40638938E-02   1.40637225E-02  -1.21847788E-05
       24294   1.21475011E-02   1.40641909E-02   1.40640195E-02  -1.21845214E-05
       24295   1.21480012E-02   1.40644880E-02   1.40643166E-02  -1.21842641E-05
       24296   1.21485014E-02   1.40647851E-02   1.40646137E-02  -1.21840067E-05
       24297   1.21490015E-02   1.40650822E-02   1.40649099E-02  -1.22499669E-05
       24298   1.21495016E-02   1.40653793E-02   1.40652070E-02  -1.22497077E-05
       24299   1.21500017E-02   1.40656764E-02   1.40655041E-02  -1.22494494E-05
       24300   1.21505009E-02   1.40659735E-02   1.40658002E-02  -1.23154032E-05
       24301   1.21510010E-02   1.40662706E-02   1.40660973E-02  -1.23151431E-05
       24302   1.21515011E-02   1.40665676E-02   1.40663935E-02  -1.23810923E-05
       24303   1.21520013E-02   1.40668647E-02   1.40666896E-02  -1.24470398E-05
       24304   1.21525014E-02   1.40671618E-02   1.40669867E-02  -1.24467770E-05
       24305   1.21530015E-02   1.40674589E-02   1.40672838E-02  -1.24465141E-05
       24306   1.21535016E-02   1.40677560E-02   1.40675800E-02  -1.25124552E-05
       24307   1.21540017E-02   1.40680522E-02   1.40678762E-02  -1.25121924E-05
