   it           t(s)          Vm(V) V_analitica(V)      Error_relativo
         696   6.97000045E-03   1.00319600E-02   1.00284880E-02  -3.46210756E-04
         697   6.98000053E-03   1.00419279E-02   1.00384541E-02  -3.46052606E-04
         698   6.99000061E-03   1.00518856E-02   1.00484109E-02  -3.45802400E-04
         699   7.00000068E-03   1.00618340E-02   1.00583574E-02  -3.45645618E-04
         700   7.01000029E-03   1.00717722E-02   1.00682946E-02  -3.45396984E-04
         701   7.02000037E-03   1.00817000E-02   1.00782197E-02  -3.45334061E-04
         702   7.03000044E-03   1.00916186E-02   1.00881383E-02  -3.44994536E-04
         703   7.04000052E-03   1.01015270E-02   1.00980448E-02  -3.44840519E-04
         704   7.05000060E-03   1.01114251E-02   1.01079410E-02  -3.44687200E-04
         705   7.06000067E-03   1.01213139E-02   1.01178288E-02  -3.44442378E-04
         706   7.07000028E-03   1.01311924E-02   1.01277065E-02  -3.44198401E-04
         707   7.08000036E-03   1.01410616E-02   1.01375729E-02  -3.44139029E-04
         708   7.09000044E-03   1.01509206E-02   1.01474309E-02  -3.43896478E-04
         709   7.10000051E-03   1.01607693E-02   1.01572787E-02  -3.43654741E-04
         710   7.11000059E-03   1.01706088E-02   1.01671172E-02  -3.43413791E-04
         711   7.12000066E-03   1.01804379E-02   1.01769445E-02  -3.43265216E-04
         712   7.13000027E-03   1.01902578E-02   1.01867625E-02  -3.43117223E-04
         713   7.14000035E-03   1.02000674E-02   1.01965712E-02  -3.42878484E-04
         714   7.15000043E-03   1.02098677E-02   1.02063697E-02  -3.42731801E-04
         715   7.16000050E-03   1.02196578E-02   1.02161570E-02  -3.42676969E-04
         716   7.17000058E-03   1.02294385E-02   1.02259368E-02  -3.42440297E-04
         717   7.18000066E-03   1.02392090E-02   1.02357063E-02  -3.42204439E-04
         718   7.19000027E-03   1.02489702E-02   1.02454657E-02  -3.42060288E-04
         719   7.20000034E-03   1.02587212E-02   1.02552148E-02  -3.41916719E-04
         720   7.21000042E-03   1.02684628E-02   1.02649545E-02  -3.41773761E-04
         721   7.22000049E-03   1.02781942E-02   1.02746850E-02  -3.41540726E-04
         722   7.23000057E-03   1.02879163E-02   1.02844061E-02  -3.41308449E-04
         723   7.24000065E-03   1.02976281E-02   1.02941161E-02  -3.41167470E-04
         724   7.25000026E-03   1.03073306E-02   1.03038177E-02  -3.40936618E-04
         725   7.26000033E-03   1.03170229E-02   1.03135081E-02  -3.40796891E-04
         726   7.27000041E-03   1.03267059E-02   1.03231901E-02  -3.40567465E-04
         727   7.28000049E-03   1.03363795E-02   1.03328628E-02  -3.40338796E-04
         728   7.29000056E-03   1.03460429E-02   1.03425253E-02  -3.40110884E-04
         729   7.30000064E-03   1.03556970E-02   1.03521775E-02  -3.39973689E-04
         730   7.31000025E-03   1.03653409E-02   1.03618214E-02  -3.39657272E-04
         731   7.32000032E-03   1.03749754E-02   1.03714531E-02  -3.39611230E-04
         732   7.33000040E-03   1.03846006E-02   1.03810774E-02  -3.39386082E-04
         733   7.34000048E-03   1.03942156E-02   1.03906915E-02  -3.39161692E-04
         734   7.35000055E-03   1.04038212E-02   1.04002962E-02  -3.38938029E-04
         735   7.36000063E-03   1.04134176E-02   1.04098916E-02  -3.38715094E-04
         736   7.37000071E-03   1.04230046E-02   1.04194758E-02  -3.38671671E-04
         737   7.38000032E-03   1.04325814E-02   1.04290526E-02  -3.38360667E-04
         738   7.39000039E-03   1.04421489E-02   1.04386183E-02  -3.38229031E-04
         739   7.40000047E-03   1.04517071E-02   1.04481755E-02  -3.38008802E-04
         740   7.41000054E-03   1.04612550E-02   1.04577225E-02  -3.37789272E-04
         741   7.42000062E-03   1.04707936E-02   1.04672592E-02  -3.37659469E-04
         742   7.43000070E-03   1.04803229E-02   1.04767885E-02  -3.37352336E-04
         743   7.44000031E-03   1.04898429E-02   1.04863066E-02  -3.37223755E-04
         744   7.45000038E-03   1.04993526E-02   1.04958154E-02  -3.37006990E-04
         745   7.46000046E-03   1.05088530E-02   1.05053140E-02  -3.36879573E-04
         746   7.47000054E-03   1.05183441E-02   1.05148051E-02  -3.36575496E-04
         747   7.48000061E-03   1.05278259E-02   1.05242850E-02  -3.36449302E-04
         748   7.49000069E-03   1.05372984E-02   1.05337556E-02  -3.36323632E-04
         749   7.50000030E-03   1.05467606E-02   1.05432179E-02  -3.36021796E-04
         750   7.51000037E-03   1.05562136E-02   1.05526699E-02  -3.35809076E-04
         751   7.52000045E-03   1.05656572E-02   1.05621126E-02  -3.35597055E-04
         752   7.53000053E-03   1.05750915E-02   1.05715441E-02  -3.35561926E-04
         753   7.54000060E-03   1.05845165E-02   1.05809690E-02  -3.35263030E-04
         754   7.55000068E-03   1.05939321E-02   1.05903838E-02  -3.35052930E-04
         755   7.56000029E-03   1.06033385E-02   1.05997892E-02  -3.34843469E-04
         756   7.57000037E-03   1.06127355E-02   1.06091835E-02  -3.34810349E-04
         757   7.58000044E-03   1.06221223E-02   1.06185693E-02  -3.34602111E-04
         758   7.59000052E-03   1.06314998E-02   1.06279468E-02  -3.34306882E-04
         759   7.60000059E-03   1.06408680E-02   1.06373141E-02  -3.34100041E-04
         760   7.61000067E-03   1.06502268E-02   1.06466720E-02  -3.33893840E-04
         761   7.62000028E-03   1.06595764E-02   1.06560206E-02  -3.33688309E-04
         762   7.63000036E-03   1.06689166E-02   1.06653590E-02  -3.33570788E-04
         763   7.64000043E-03   1.06782475E-02   1.06746899E-02  -3.33279226E-04
         764   7.65000051E-03   1.06875692E-02   1.06840106E-02  -3.33075644E-04
         765   7.66000059E-03   1.06968815E-02   1.06933210E-02  -3.32959811E-04
         766   7.67000066E-03   1.07061844E-02   1.07026240E-02  -3.32670403E-04
         767   7.68000074E-03   1.07154781E-02   1.07119167E-02  -3.32468742E-04
         768   7.69000035E-03   1.07247625E-02   1.07211992E-02  -3.32354626E-04
         769   7.70000042E-03   1.07340375E-02   1.07304733E-02  -3.32154159E-04
         770   7.71000050E-03   1.07433032E-02   1.07397391E-02  -3.31867603E-04
         771   7.72000058E-03   1.07525596E-02   1.07489945E-02  -3.31668503E-04
         772   7.73000065E-03   1.07618067E-02   1.07582416E-02  -3.31383402E-04
         773   7.74000073E-03   1.07710445E-02   1.07674785E-02  -3.31185642E-04
         774   7.75000034E-03   1.07802739E-02   1.07767070E-02  -3.30988434E-04
         775   7.76000042E-03   1.07894940E-02   1.07859252E-02  -3.30878247E-04
         776   7.77000049E-03   1.07987048E-02   1.07951351E-02  -3.30682233E-04
         777   7.78000057E-03   1.08079063E-02   1.08043347E-02  -3.30573064E-04
         778   7.79000064E-03   1.08170984E-02   1.08135259E-02  -3.30378214E-04
         779   7.80000072E-03   1.08262813E-02   1.08227087E-02  -3.30097886E-04
         780   7.81000033E-03   1.08354548E-02   1.08318804E-02  -3.29990347E-04
         781   7.82000087E-03   1.08446190E-02   1.08410437E-02  -3.29797331E-04
         782   7.83000048E-03   1.08537748E-02   1.08501976E-02  -3.29690782E-04
         783   7.84000009E-03   1.08629214E-02   1.08593442E-02  -3.29413073E-04
         784   7.85000063E-03   1.08720586E-02   1.08684795E-02  -3.29307572E-04
         785   7.86000025E-03   1.08811865E-02   1.08776065E-02  -3.29116883E-04
         786   7.87000079E-03   1.08903050E-02   1.08867241E-02  -3.28926806E-04
         787   7.88000040E-03   1.08994143E-02   1.08958334E-02  -3.28651804E-04
         788   7.89000094E-03   1.09085152E-02   1.09049315E-02  -3.28633818E-04
         789   7.90000055E-03   1.09176068E-02   1.09140230E-02  -3.28360067E-04
         790   7.91000016E-03   1.09266890E-02   1.09231044E-02  -3.28172318E-04
         791   7.92000070E-03   1.09357620E-02   1.09321754E-02  -3.28070397E-04
         792   7.93000031E-03   1.09448265E-02   1.09412409E-02  -3.27713467E-04
         793   7.94000085E-03   1.09538818E-02   1.09502934E-02  -3.27697693E-04
         794   7.95000046E-03   1.09629277E-02   1.09593393E-02  -3.27427202E-04
         795   7.96000008E-03   1.09719643E-02   1.09683750E-02  -3.27242393E-04
         796   7.97000062E-03   1.09809926E-02   1.09774014E-02  -3.27142974E-04
         797   7.98000023E-03   1.09900115E-02   1.09864213E-02  -3.26789625E-04
         798   7.99000077E-03   1.09990211E-02   1.09954299E-02  -3.26606591E-04
         799   8.00000038E-03   1.10080224E-02   1.10044312E-02  -3.26339446E-04
         800   8.01000092E-03   1.10170143E-02   1.10134222E-02  -3.26157577E-04
         801   8.02000053E-03   1.10259969E-02   1.10224029E-02  -3.26060836E-04
         802   8.03000014E-03   1.10349711E-02   1.10313762E-02  -3.25880013E-04
         803   8.04000068E-03   1.10439360E-02   1.10403392E-02  -3.25784174E-04
         804   8.05000030E-03   1.10528925E-02   1.10492958E-02  -3.25520086E-04
         805   8.06000084E-03   1.10618398E-02   1.10582421E-02  -3.25340952E-04
         806   8.07000045E-03   1.10707777E-02   1.10671800E-02  -3.25078203E-04
         807   8.08000099E-03   1.10797072E-02   1.10761067E-02  -3.25068482E-04
         808   8.09000060E-03   1.10886274E-02   1.10850269E-02  -3.24806897E-04
         809   8.10000021E-03   1.10975392E-02   1.10939378E-02  -3.24629946E-04
         810   8.11000075E-03   1.11064417E-02   1.11028384E-02  -3.24537454E-04
         811   8.12000036E-03   1.11153349E-02   1.11117316E-02  -3.24277731E-04
         812   8.13000090E-03   1.11242197E-02   1.11206146E-02  -3.24186200E-04
         813   8.14000051E-03   1.11330952E-02   1.11294910E-02  -3.23843939E-04
         814   8.15000013E-03   1.11419624E-02   1.11383563E-02  -3.23753426E-04
         815   8.16000067E-03   1.11508202E-02   1.11472141E-02  -3.23496177E-04
         816   8.17000028E-03   1.11596696E-02   1.11560626E-02  -3.23323067E-04
         817   8.18000082E-03   1.11685097E-02   1.11649008E-02  -3.23233951E-04
         818   8.19000043E-03   1.11773415E-02   1.11737316E-02  -3.23061831E-04
         819   8.20000097E-03   1.11861639E-02   1.11825531E-02  -3.22890264E-04
         820   8.21000058E-03   1.11949779E-02   1.11913681E-02  -3.22552718E-04
         821   8.22000019E-03   1.12037826E-02   1.12001728E-02  -3.22299165E-04
         822   8.23000073E-03   1.12125790E-02   1.12089664E-02  -3.22295586E-04
         823   8.24000034E-03   1.12213660E-02   1.12177534E-02  -3.22043110E-04
         824   8.25000089E-03   1.12301446E-02   1.12265320E-02  -3.21791304E-04
         825   8.26000050E-03   1.12389149E-02   1.12353014E-02  -3.21623025E-04
         826   8.27000011E-03   1.12476759E-02   1.12440605E-02  -3.21538129E-04
         827   8.28000065E-03   1.12564284E-02   1.12528121E-02  -3.21370841E-04
         828   8.29000026E-03   1.12651717E-02   1.12615563E-02  -3.21038591E-04
         829   8.30000080E-03   1.12739066E-02   1.12702893E-02  -3.20955092E-04
         830   8.31000041E-03   1.12826331E-02   1.12790149E-02  -3.20789375E-04
         831   8.32000095E-03   1.12913502E-02   1.12877311E-02  -3.20624182E-04
         832   8.33000056E-03   1.13000590E-02   1.12964390E-02  -3.20459483E-04
         833   8.34000017E-03   1.13087585E-02   1.13051385E-02  -3.20212857E-04
         834   8.35000072E-03   1.13174496E-02   1.13138296E-02  -3.19966901E-04
         835   8.36000033E-03   1.13261323E-02   1.13225114E-02  -3.19803803E-04
         836   8.37000087E-03   1.13348057E-02   1.13311838E-02  -3.19641229E-04
         837   8.38000048E-03   1.13434708E-02   1.13398489E-02  -3.19396990E-04
         838   8.39000009E-03   1.13521274E-02   1.13485046E-02  -3.19235434E-04
         839   8.40000063E-03   1.13607757E-02   1.13571510E-02  -3.19156417E-04
         840   8.41000024E-03   1.13694146E-02   1.13657899E-02  -3.18913808E-04
         841   8.42000078E-03   1.13780452E-02   1.13744186E-02  -3.18835635E-04
         842   8.43000039E-03   1.13866674E-02   1.13830417E-02  -3.18512291E-04
         843   8.44000094E-03   1.13952802E-02   1.13916537E-02  -3.18353268E-04
         844   8.45000055E-03   1.14038847E-02   1.14002582E-02  -3.18112987E-04
         845   8.46000016E-03   1.14124808E-02   1.14088533E-02  -3.17954953E-04
         846   8.47000070E-03   1.14210686E-02   1.14174383E-02  -3.17960599E-04
         847   8.48000031E-03   1.14296479E-02   1.14260186E-02  -3.17640312E-04
         848   8.49000085E-03   1.14382179E-02   1.14345886E-02  -3.17402242E-04
         849   8.50000046E-03   1.14467796E-02   1.14431502E-02  -3.17164755E-04
         850   8.51000100E-03   1.14553329E-02   1.14517016E-02  -3.17090569E-04
         851   8.52000061E-03   1.14638777E-02   1.14602465E-02  -3.16854159E-04
         852   8.53000022E-03   1.14724142E-02   1.14687812E-02  -3.16780759E-04
         853   8.54000077E-03   1.14809414E-02   1.14773083E-02  -3.16545425E-04
         854   8.55000038E-03   1.14894602E-02   1.14858272E-02  -3.16310645E-04
         855   8.56000092E-03   1.14979707E-02   1.14943357E-02  -3.16238555E-04
         856   8.57000053E-03   1.15064727E-02   1.15028378E-02  -3.16004793E-04
         857   8.58000014E-03   1.15149664E-02   1.15113305E-02  -3.15852580E-04
         858   8.59000068E-03   1.15234517E-02   1.15198158E-02  -3.15619924E-04
         859   8.60000029E-03   1.15319286E-02   1.15282917E-02  -3.15468642E-04
         860   8.61000083E-03   1.15403971E-02   1.15367593E-02  -3.15317826E-04
         861   8.62000044E-03   1.15488563E-02   1.15452176E-02  -3.15167505E-04
         862   8.63000099E-03   1.15573071E-02   1.15536684E-02  -3.14936973E-04
         863   8.64000060E-03   1.15657495E-02   1.15621109E-02  -3.14706995E-04
         864   8.65000021E-03   1.15741836E-02   1.15705440E-02  -3.14558129E-04
         865   8.66000075E-03   1.15826093E-02   1.15789697E-02  -3.14329227E-04
         866   8.67000036E-03   1.15910266E-02   1.15873860E-02  -3.14181292E-04
         867   8.68000090E-03   1.15994355E-02   1.15957949E-02  -3.13953467E-04
         868   8.69000051E-03   1.16078360E-02   1.16041945E-02  -3.13806464E-04
         869   8.70000012E-03   1.16162281E-02   1.16125867E-02  -3.13579687E-04
         870   8.71000066E-03   1.16246119E-02   1.16209695E-02  -3.13433615E-04
         871   8.72000027E-03   1.16329873E-02   1.16293449E-02  -3.13207885E-04
         872   8.73000082E-03   1.16413543E-02   1.16377110E-02  -3.13062774E-04
         873   8.74000043E-03   1.16497129E-02   1.16460687E-02  -3.12918070E-04
         874   8.75000097E-03   1.16580632E-02   1.16544189E-02  -3.12693854E-04
         875   8.76000058E-03   1.16664050E-02   1.16627598E-02  -3.12550081E-04
         876   8.77000019E-03   1.16747385E-02   1.16710933E-02  -3.12326913E-04
         877   8.78000073E-03   1.16830636E-02   1.16794175E-02  -3.12184042E-04
         878   8.79000034E-03   1.16913803E-02   1.16877342E-02  -3.11961921E-04
         879   8.80000088E-03   1.16996886E-02   1.16960425E-02  -3.11740296E-04
         880   8.81000049E-03   1.17079886E-02   1.17043424E-02  -3.11519252E-04
         881   8.82000104E-03   1.17162801E-02   1.17126331E-02  -3.11378244E-04
         882   8.83000065E-03   1.17245642E-02   1.17209172E-02  -3.11158161E-04
         883   8.84000026E-03   1.17328400E-02   1.17291929E-02  -3.10938631E-04
         884   8.85000080E-03   1.17411073E-02   1.17374584E-02  -3.10878357E-04
         885   8.86000041E-03   1.17493663E-02   1.17457174E-02  -3.10659758E-04
         886   8.87000095E-03   1.17576169E-02   1.17539661E-02  -3.10600211E-04
         887   8.88000056E-03   1.17658591E-02   1.17622083E-02  -3.10382573E-04
         888   8.89000017E-03   1.17740929E-02   1.17704421E-02  -3.10165458E-04
         889   8.90000071E-03   1.17823193E-02   1.17786676E-02  -3.10027914E-04
         890   8.91000032E-03   1.17905373E-02   1.17868846E-02  -3.09890806E-04
         891   8.92000087E-03   1.17987469E-02   1.17950933E-02  -3.09754105E-04
         892   8.93000048E-03   1.18069481E-02   1.18032955E-02  -3.09459952E-04
         893   8.94000102E-03   1.18151410E-02   1.18114874E-02  -3.09324154E-04
         894   8.95000063E-03   1.18233254E-02   1.18196728E-02  -3.09031166E-04
         895   8.96000024E-03   1.18315024E-02   1.18278479E-02  -3.08975053E-04
         896   8.97000078E-03   1.18396711E-02   1.18360156E-02  -3.08840506E-04
         897   8.98000039E-03   1.18478313E-02   1.18441768E-02  -3.08549061E-04
         898   8.99000093E-03   1.18559832E-02   1.18523287E-02  -3.08336865E-04
         899   9.00000054E-03   1.18641276E-02   1.18604722E-02  -3.08203686E-04
         900   9.01000015E-03   1.18722636E-02   1.18686082E-02  -3.07992392E-04
         901   9.02000070E-03   1.18803913E-02   1.18767340E-02  -3.07938521E-04
         902   9.03000031E-03   1.18885105E-02   1.18848532E-02  -3.07728129E-04
         903   9.04000085E-03   1.18966224E-02   1.18929641E-02  -3.07596580E-04
         904   9.05000046E-03   1.19047258E-02   1.19010685E-02  -3.07308859E-04
         905   9.06000100E-03   1.19128209E-02   1.19091626E-02  -3.07178183E-04
         906   9.07000061E-03   1.19209085E-02   1.19172502E-02  -3.06969741E-04
         907   9.08000022E-03   1.19289877E-02   1.19253276E-02  -3.06917995E-04
         908   9.09000076E-03   1.19370585E-02   1.19333984E-02  -3.06710426E-04
         909   9.10000037E-03   1.19451219E-02   1.19414609E-02  -3.06581351E-04
         910   9.11000092E-03   1.19531769E-02   1.19495150E-02  -3.06452624E-04
         911   9.12000053E-03   1.19612236E-02   1.19575625E-02  -3.06168513E-04
         912   9.13000014E-03   1.19692627E-02   1.19656008E-02  -3.06040660E-04
         913   9.14000068E-03   1.19772935E-02   1.19736316E-02  -3.05835390E-04
         914   9.15000029E-03   1.19853159E-02   1.19816540E-02  -3.05630616E-04
         915   9.16000083E-03   1.19933309E-02   1.19896671E-02  -3.05581721E-04
         916   9.17000044E-03   1.20013375E-02   1.19976746E-02  -3.05300142E-04
         917   9.18000098E-03   1.20093357E-02   1.20056719E-02  -3.05174355E-04
         918   9.19000059E-03   1.20173264E-02   1.20136626E-02  -3.04971356E-04
         919   9.20000020E-03   1.20253088E-02   1.20216450E-02  -3.04768851E-04
         920   9.21000075E-03   1.20332837E-02   1.20296190E-02  -3.04644258E-04
         921   9.22000036E-03   1.20412502E-02   1.20375874E-02  -3.04287852E-04
         922   9.23000090E-03   1.20492093E-02   1.20455446E-02  -3.04241490E-04
         923   9.24000051E-03   1.20571600E-02   1.20534943E-02  -3.04118090E-04
         924   9.25000105E-03   1.20651033E-02   1.20614385E-02  -3.03840556E-04
         925   9.26000066E-03   1.20730381E-02   1.20693725E-02  -3.03717999E-04
         926   9.27000027E-03   1.20809656E-02   1.20772980E-02  -3.03672918E-04
         927   9.28000081E-03   1.20888846E-02   1.20852171E-02  -3.03473935E-04
         928   9.29000042E-03   1.20967953E-02   1.20931286E-02  -3.03198380E-04
         929   9.30000097E-03   1.21046985E-02   1.21010309E-02  -3.03077337E-04
         930   9.31000058E-03   1.21125942E-02   1.21089267E-02  -3.02879722E-04
         931   9.32000019E-03   1.21204816E-02   1.21168131E-02  -3.02759436E-04
         932   9.33000073E-03   1.21283615E-02   1.21246921E-02  -3.02639528E-04
         933   9.34000034E-03   1.21362330E-02   1.21325636E-02  -3.02443164E-04
         934   9.35000088E-03   1.21440971E-02   1.21404277E-02  -3.02247267E-04
         935   9.36000049E-03   1.21519528E-02   1.21482834E-02  -3.02051805E-04
         936   9.37000103E-03   1.21598011E-02   1.21561307E-02  -3.01933440E-04
         937   9.38000064E-03   1.21676410E-02   1.21639706E-02  -3.01738823E-04
         938   9.39000025E-03   1.21754734E-02   1.21718021E-02  -3.01621214E-04
         939   9.40000080E-03   1.21832984E-02   1.21796271E-02  -3.01427412E-04
         940   9.41000041E-03   1.21911149E-02   1.21874437E-02  -3.01234104E-04
         941   9.42000095E-03   1.21989241E-02   1.21952519E-02  -3.01117601E-04
         942   9.43000056E-03   1.22067248E-02   1.22030526E-02  -3.00925109E-04
         943   9.44000017E-03   1.22145182E-02   1.22108459E-02  -3.00733052E-04
         944   9.45000071E-03   1.22223040E-02   1.22186309E-02  -3.00617656E-04
         945   9.46000032E-03   1.22300815E-02   1.22264093E-02  -3.00350250E-04
         946   9.47000086E-03   1.22378515E-02   1.22341784E-02  -3.00235639E-04
         947   9.48000047E-03   1.22456141E-02   1.22419400E-02  -3.00121348E-04
         948   9.49000102E-03   1.22533683E-02   1.22496951E-02  -2.99855310E-04
         949   9.50000063E-03   1.22611150E-02   1.22574419E-02  -2.99665815E-04
         950   9.51000024E-03   1.22688543E-02   1.22651802E-02  -2.99552688E-04
         951   9.52000078E-03   1.22765852E-02   1.22729111E-02  -2.99363979E-04
         952   9.53000039E-03   1.22843087E-02   1.22806327E-02  -2.99327425E-04
         953   9.54000093E-03   1.22920247E-02   1.22883497E-02  -2.99063657E-04
         954   9.55000054E-03   1.22997323E-02   1.22960573E-02  -2.98876199E-04
         955   9.56000108E-03   1.23074325E-02   1.23037575E-02  -2.98689149E-04
         956   9.57000069E-03   1.23151252E-02   1.23114511E-02  -2.98426836E-04
         957   9.58000030E-03   1.23228105E-02   1.23191355E-02  -2.98316299E-04
         958   9.59000085E-03   1.23304874E-02   1.23268114E-02  -2.98206083E-04
         959   9.60000046E-03   1.23381568E-02   1.23344809E-02  -2.98020663E-04
         960   9.61000100E-03   1.23458188E-02   1.23421429E-02  -2.97835650E-04
         961   9.62000061E-03   1.23534733E-02   1.23497974E-02  -2.97651044E-04
         962   9.63000022E-03   1.23611195E-02   1.23574417E-02  -2.97617662E-04
         963   9.64000076E-03   1.23687582E-02   1.23650813E-02  -2.97358463E-04
         964   9.65000037E-03   1.23763895E-02   1.23727126E-02  -2.97175051E-04
         965   9.66000091E-03   1.23840133E-02   1.23803364E-02  -2.96992046E-04
         966   9.67000052E-03   1.23916296E-02   1.23879528E-02  -2.96809449E-04
         967   9.68000107E-03   1.23992376E-02   1.23955607E-02  -2.96627288E-04
         968   9.69000068E-03   1.24068381E-02   1.24031613E-02  -2.96445505E-04
         969   9.70000029E-03   1.24144312E-02   1.24107553E-02  -2.96189071E-04
         970   9.71000083E-03   1.24220168E-02   1.24183390E-02  -2.96158192E-04
         971   9.72000044E-03   1.24295950E-02   1.24259172E-02  -2.95977574E-04
         972   9.73000098E-03   1.24371657E-02   1.24334879E-02  -2.95797363E-04
         973   9.74000059E-03   1.24447290E-02   1.24410512E-02  -2.95617530E-04
         974   9.75000020E-03   1.24522839E-02   1.24486061E-02  -2.95438134E-04
         975   9.76000074E-03   1.24598313E-02   1.24561526E-02  -2.95333914E-04
         976   9.77000035E-03   1.24673713E-02   1.24636935E-02  -2.95080506E-04
         977   9.78000090E-03   1.24749038E-02   1.24712251E-02  -2.94976955E-04
         978   9.79000051E-03   1.24824289E-02   1.24787521E-02  -2.94649770E-04
         979   9.80000105E-03   1.24899466E-02   1.24862688E-02  -2.94546975E-04
         980   9.81000066E-03   1.24974567E-02   1.24937790E-02  -2.94369936E-04
         981   9.82000027E-03   1.25049595E-02   1.25012798E-02  -2.94342317E-04
         982   9.83000081E-03   1.25124548E-02   1.25087760E-02  -2.94091471E-04
         983   9.84000042E-03   1.25199426E-02   1.25162639E-02  -2.93915509E-04
         984   9.85000096E-03   1.25274230E-02   1.25237443E-02  -2.93739955E-04
         985   9.86000057E-03   1.25348959E-02   1.25312163E-02  -2.93639139E-04
         986   9.87000018E-03   1.25423614E-02   1.25386808E-02  -2.93538615E-04
         987   9.88000073E-03   1.25498194E-02   1.25461388E-02  -2.93364108E-04
         988   9.89000034E-03   1.25572700E-02   1.25535894E-02  -2.93190009E-04
         989   9.90000088E-03   1.25647131E-02   1.25610316E-02  -2.93090416E-04
         990   9.91000049E-03   1.25721488E-02   1.25684664E-02  -2.92991142E-04
         991   9.92000103E-03   1.25795770E-02   1.25758946E-02  -2.92818091E-04
         992   9.93000064E-03   1.25869978E-02   1.25833154E-02  -2.92645418E-04
         993   9.94000025E-03   1.25944111E-02   1.25907278E-02  -2.92547105E-04
         994   9.95000079E-03   1.26018170E-02   1.25981327E-02  -2.92449055E-04
         995   9.96000040E-03   1.26092155E-02   1.26055311E-02  -2.92277429E-04
         996   9.97000095E-03   1.26166064E-02   1.26129221E-02  -2.92106153E-04
         997   9.98000056E-03   1.26239900E-02   1.26203056E-02  -2.91935256E-04
         998   9.99000110E-03   1.26313660E-02   1.26276826E-02  -2.91690958E-04
         999   1.00000007E-02   1.26387347E-02   1.26350503E-02  -2.91594566E-04
        1000   1.00100003E-02   1.26460958E-02   1.26424115E-02  -2.91424774E-04
        1001   1.00200009E-02   1.26534496E-02   1.26497643E-02  -2.91329023E-04
        1002   1.00300005E-02   1.26607958E-02   1.26571124E-02  -2.91012722E-04
        1003   1.00400010E-02   1.26681346E-02   1.26644513E-02  -2.90844095E-04
        1004   1.00500006E-02   1.26754669E-02   1.26717826E-02  -2.90749304E-04
        1005   1.00600002E-02   1.26827918E-02   1.26791084E-02  -2.90507858E-04
        1006   1.00700008E-02   1.26901092E-02   1.26864240E-02  -2.90487165E-04
        1007   1.00800004E-02   1.26974192E-02   1.26937348E-02  -2.90246506E-04
        1008   1.00900009E-02   1.27047217E-02   1.27010364E-02  -2.90152966E-04
        1009   1.01000005E-02   1.27120167E-02   1.27083324E-02  -2.89913092E-04
        1010   1.01100011E-02   1.27193043E-02   1.27156209E-02  -2.89673684E-04
        1011   1.01200007E-02   1.27265854E-02   1.27229020E-02  -2.89507909E-04
        1012   1.01300003E-02   1.27338590E-02   1.27301747E-02  -2.89415679E-04
        1013   1.01400008E-02   1.27411252E-02   1.27374409E-02  -2.89250573E-04
        1014   1.01500005E-02   1.27483839E-02   1.27447005E-02  -2.89012736E-04
        1015   1.01600010E-02   1.27556352E-02   1.27519518E-02  -2.88848387E-04
        1016   1.01700006E-02   1.27628800E-02   1.27591966E-02  -2.88684387E-04
        1017   1.01800002E-02   1.27701173E-02   1.27664320E-02  -2.88666663E-04
        1018   1.01900008E-02   1.27773471E-02   1.27736628E-02  -2.88430369E-04
        1019   1.02000004E-02   1.27845695E-02   1.27808852E-02  -2.88267358E-04
        1020   1.02100009E-02   1.27917854E-02   1.27881020E-02  -2.88031850E-04
        1021   1.02200005E-02   1.27989938E-02   1.27953095E-02  -2.87942385E-04
        1022   1.02300011E-02   1.28061948E-02   1.28025096E-02  -2.87853210E-04
        1023   1.02400007E-02   1.28133884E-02   1.28097050E-02  -2.87546107E-04
        1024   1.02500003E-02   1.28205754E-02   1.28168911E-02  -2.87457544E-04
        1025   1.02600008E-02   1.28277550E-02   1.28240716E-02  -2.87223986E-04
        1026   1.02700004E-02   1.28349271E-02   1.28312446E-02  -2.86990835E-04
        1027   1.02800010E-02   1.28420917E-02   1.28384084E-02  -2.86903232E-04
        1028   1.02900006E-02   1.28492499E-02   1.28455656E-02  -2.86815863E-04
        1029   1.03000011E-02   1.28564006E-02   1.28527172E-02  -2.86583818E-04
        1030   1.03100007E-02   1.28635438E-02   1.28598614E-02  -2.86352180E-04
        1031   1.03200004E-02   1.28706805E-02   1.28669972E-02  -2.86265771E-04
        1032   1.03300009E-02   1.28778098E-02   1.28741264E-02  -2.86107243E-04
        1033   1.03400005E-02   1.28849316E-02   1.28812501E-02  -2.85804417E-04
        1034   1.03500010E-02   1.28920469E-02   1.28883645E-02  -2.85718910E-04
        1035   1.03600007E-02   1.28991548E-02   1.28954733E-02  -2.85489194E-04
        1036   1.03700003E-02   1.29062552E-02   1.29025746E-02  -2.85259885E-04
        1037   1.03800008E-02   1.29133491E-02   1.29096676E-02  -2.85175280E-04
        1038   1.03900004E-02   1.29204355E-02   1.29167549E-02  -2.84946698E-04
        1039   1.04000010E-02   1.29275154E-02   1.29238339E-02  -2.84862705E-04
        1040   1.04100006E-02   1.29345879E-02   1.29309064E-02  -2.84706883E-04
        1041   1.04200011E-02   1.29416529E-02   1.29379723E-02  -2.84479407E-04
        1042   1.04300007E-02   1.29487114E-02   1.29450317E-02  -2.84252339E-04
        1043   1.04400003E-02   1.29557624E-02   1.29520819E-02  -2.84169510E-04
