   it           t(s)          Vm(V) V_analitica(V)      Error_relativo
        9261   1.85240023E-02   1.68627445E-02   1.68621670E-02  -3.42435233E-05
        9262   1.85260028E-02   1.68633722E-02   1.68627948E-02  -3.42422463E-05
        9263   1.85280014E-02   1.68639999E-02   1.68634225E-02  -3.42409730E-05
        9264   1.85300019E-02   1.68646276E-02   1.68640483E-02  -3.43501524E-05
        9265   1.85320023E-02   1.68652553E-02   1.68646779E-02  -3.42384228E-05
        9266   1.85340028E-02   1.68658830E-02   1.68653037E-02  -3.43475949E-05
        9267   1.85360014E-02   1.68665107E-02   1.68659315E-02  -3.43463180E-05
        9268   1.85380019E-02   1.68671366E-02   1.68665573E-02  -3.43450447E-05
        9269   1.85400024E-02   1.68677624E-02   1.68671850E-02  -3.42333333E-05
        9270   1.85420029E-02   1.68683883E-02   1.68678109E-02  -3.42320636E-05
        9271   1.85440015E-02   1.68690141E-02   1.68684386E-02  -3.41203704E-05
        9272   1.85460020E-02   1.68696400E-02   1.68690626E-02  -3.42295243E-05
        9273   1.85480025E-02   1.68702658E-02   1.68696903E-02  -3.41178384E-05
        9274   1.85500029E-02   1.68708917E-02   1.68703161E-02  -3.41165724E-05
        9275   1.85520016E-02   1.68715175E-02   1.68709420E-02  -3.41153063E-05
        9276   1.85540020E-02   1.68721434E-02   1.68715660E-02  -3.42244457E-05
        9277   1.85560025E-02   1.68727692E-02   1.68721937E-02  -3.41127743E-05
        9278   1.85580011E-02   1.68733951E-02   1.68728177E-02  -3.42219064E-05
        9279   1.85600016E-02   1.68740209E-02   1.68734435E-02  -3.42206367E-05
        9280   1.85620021E-02   1.68746468E-02   1.68740693E-02  -3.42193671E-05
        9281   1.85640026E-02   1.68752726E-02   1.68746952E-02  -3.42181011E-05
        9282   1.85660012E-02   1.68758985E-02   1.68753192E-02  -3.43272113E-05
        9283   1.85680017E-02   1.68765225E-02   1.68759432E-02  -3.43259417E-05
        9284   1.85700022E-02   1.68771464E-02   1.68765690E-02  -3.42142994E-05
        9285   1.85720026E-02   1.68777704E-02   1.68771930E-02  -3.42130334E-05
        9286   1.85740013E-02   1.68783944E-02   1.68778170E-02  -3.42117710E-05
        9287   1.85760017E-02   1.68790184E-02   1.68784428E-02  -3.41001469E-05
        9288   1.85780022E-02   1.68796424E-02   1.68790668E-02  -3.40988845E-05
        9289   1.85800027E-02   1.68802664E-02   1.68796908E-02  -3.40976258E-05
        9290   1.85820013E-02   1.68808904E-02   1.68803148E-02  -3.40963634E-05
        9291   1.85840018E-02   1.68815143E-02   1.68809388E-02  -3.40951046E-05
        9292   1.85860023E-02   1.68821383E-02   1.68815628E-02  -3.40938423E-05
        9293   1.85880028E-02   1.68827623E-02   1.68821849E-02  -3.42029198E-05
        9294   1.85900014E-02   1.68833863E-02   1.68828107E-02  -3.40913211E-05
        9295   1.85920019E-02   1.68840103E-02   1.68834329E-02  -3.42003914E-05
        9296   1.85940024E-02   1.68846343E-02   1.68840569E-02  -3.41991254E-05
        9297   1.85960028E-02   1.68852583E-02   1.68846790E-02  -3.43081811E-05
        9298   1.85980015E-02   1.68858804E-02   1.68853011E-02  -3.43069187E-05
        9299   1.86000019E-02   1.68865025E-02   1.68859251E-02  -3.41953419E-05
        9300   1.86020024E-02   1.68871246E-02   1.68865472E-02  -3.41940831E-05
        9301   1.86040029E-02   1.68877468E-02   1.68871712E-02  -3.40825209E-05
        9302   1.86060015E-02   1.68883689E-02   1.68877933E-02  -3.40812658E-05
        9303   1.86080020E-02   1.68889910E-02   1.68884154E-02  -3.40800107E-05
        9304   1.86100025E-02   1.68896131E-02   1.68890376E-02  -3.40787519E-05
        9305   1.86120030E-02   1.68902352E-02   1.68896597E-02  -3.40774968E-05
        9306   1.86140016E-02   1.68908574E-02   1.68902818E-02  -3.40762417E-05
        9307   1.86160021E-02   1.68914795E-02   1.68909039E-02  -3.40749866E-05
        9308   1.86180025E-02   1.68921016E-02   1.68915261E-02  -3.40737315E-05
        9309   1.86200012E-02   1.68927237E-02   1.68921463E-02  -3.41827472E-05
        9310   1.86220016E-02   1.68933459E-02   1.68927684E-02  -3.41814884E-05
        9311   1.86240021E-02   1.68939680E-02   1.68933906E-02  -3.41802297E-05
        9312   1.86260026E-02   1.68945901E-02   1.68940108E-02  -3.42892308E-05
        9313   1.86280012E-02   1.68952104E-02   1.68946330E-02  -3.41777195E-05
        9314   1.86300017E-02   1.68958306E-02   1.68952532E-02  -3.41764644E-05
        9315   1.86320022E-02   1.68964509E-02   1.68958735E-02  -3.41752093E-05
        9316   1.86340027E-02   1.68970712E-02   1.68964956E-02  -3.40637125E-05
        9317   1.86360013E-02   1.68976914E-02   1.68971159E-02  -3.40624611E-05
        9318   1.86380018E-02   1.68983117E-02   1.68977361E-02  -3.40612096E-05
        9319   1.86400022E-02   1.68989319E-02   1.68983564E-02  -3.40599618E-05
        9320   1.86420027E-02   1.68995522E-02   1.68989766E-02  -3.40587103E-05
        9321   1.86440013E-02   1.69001725E-02   1.68995969E-02  -3.40574588E-05
        9322   1.86460018E-02   1.69007927E-02   1.69002172E-02  -3.40562110E-05
        9323   1.86480023E-02   1.69014130E-02   1.69008374E-02  -3.40549595E-05
        9324   1.86500028E-02   1.69020332E-02   1.69014577E-02  -3.40537117E-05
        9325   1.86520014E-02   1.69026535E-02   1.69020761E-02  -3.41626655E-05
        9326   1.86540019E-02   1.69032738E-02   1.69026963E-02  -3.41614141E-05
        9327   1.86560024E-02   1.69038940E-02   1.69033147E-02  -3.42703570E-05
        9328   1.86580028E-02   1.69045124E-02   1.69039350E-02  -3.41589111E-05
        9329   1.86600015E-02   1.69051308E-02   1.69045534E-02  -3.41576597E-05
        9330   1.86620019E-02   1.69057492E-02   1.69051718E-02  -3.41564119E-05
        9331   1.86640024E-02   1.69063676E-02   1.69057921E-02  -3.40449806E-05
        9332   1.86660029E-02   1.69069860E-02   1.69064105E-02  -3.40437364E-05
        9333   1.86680015E-02   1.69076044E-02   1.69070289E-02  -3.40424886E-05
        9334   1.86700020E-02   1.69082228E-02   1.69076473E-02  -3.40412444E-05
        9335   1.86720025E-02   1.69088412E-02   1.69082657E-02  -3.40400002E-05
        9336   1.86740030E-02   1.69094596E-02   1.69088840E-02  -3.40387560E-05
        9337   1.86760016E-02   1.69100780E-02   1.69095024E-02  -3.40375082E-05
        9338   1.86780021E-02   1.69106964E-02   1.69101190E-02  -3.41464183E-05
        9339   1.86800025E-02   1.69113148E-02   1.69107392E-02  -3.40350198E-05
        9340   1.86820012E-02   1.69119332E-02   1.69113558E-02  -3.41439227E-05
        9341   1.86840016E-02   1.69125516E-02   1.69119742E-02  -3.41426712E-05
        9342   1.86860021E-02   1.69131700E-02   1.69125907E-02  -3.42515632E-05
        9343   1.86880026E-02   1.69137865E-02   1.69132091E-02  -3.41401792E-05
        9344   1.86900012E-02   1.69144031E-02   1.69138256E-02  -3.41389350E-05
        9345   1.86920017E-02   1.69150196E-02   1.69144440E-02  -3.40275656E-05
        9346   1.86940022E-02   1.69156361E-02   1.69150606E-02  -3.40263250E-05
        9347   1.86960027E-02   1.69162527E-02   1.69156771E-02  -3.40250845E-05
        9348   1.86980013E-02   1.69168692E-02   1.69162937E-02  -3.40238439E-05
        9349   1.87000018E-02   1.69174857E-02   1.69169102E-02  -3.40226034E-05
        9350   1.87020022E-02   1.69181023E-02   1.69175267E-02  -3.40213664E-05
        9351   1.87040027E-02   1.69187188E-02   1.69181433E-02  -3.40201259E-05
        9352   1.87060013E-02   1.69193354E-02   1.69187598E-02  -3.40188853E-05
        9353   1.87080018E-02   1.69199519E-02   1.69193763E-02  -3.40176448E-05
        9354   1.87100023E-02   1.69205684E-02   1.69199910E-02  -3.41264968E-05
        9355   1.87120028E-02   1.69211850E-02   1.69206075E-02  -3.41252526E-05
        9356   1.87140014E-02   1.69218015E-02   1.69212241E-02  -3.41240084E-05
        9357   1.87160019E-02   1.69224180E-02   1.69218387E-02  -3.42328422E-05
        9358   1.87180024E-02   1.69230327E-02   1.69224553E-02  -3.41215273E-05
        9359   1.87200028E-02   1.69236474E-02   1.69230700E-02  -3.41202867E-05
        9360   1.87220015E-02   1.69242620E-02   1.69236865E-02  -3.40089828E-05
        9361   1.87240019E-02   1.69248767E-02   1.69243012E-02  -3.40077459E-05
        9362   1.87260024E-02   1.69254914E-02   1.69249158E-02  -3.40065126E-05
        9363   1.87280029E-02   1.69261061E-02   1.69255305E-02  -3.40052757E-05
        9364   1.87300015E-02   1.69267207E-02   1.69261470E-02  -3.38939935E-05
        9365   1.87320020E-02   1.69273354E-02   1.69267599E-02  -3.40028055E-05
        9366   1.87340025E-02   1.69279501E-02   1.69273745E-02  -3.40015722E-05
        9367   1.87360030E-02   1.69285648E-02   1.69279911E-02  -3.38903010E-05
        9368   1.87380016E-02   1.69291794E-02   1.69286039E-02  -3.39991020E-05
        9369   1.87400021E-02   1.69297941E-02   1.69292185E-02  -3.39978687E-05
        9370   1.87420025E-02   1.69304088E-02   1.69298332E-02  -3.39966355E-05
        9371   1.87440012E-02   1.69310234E-02   1.69304460E-02  -3.41054219E-05
        9372   1.87460016E-02   1.69316381E-02   1.69310607E-02  -3.41041850E-05
        9373   1.87480021E-02   1.69322509E-02   1.69316735E-02  -3.41029481E-05
        9374   1.87500026E-02   1.69328637E-02   1.69322863E-02  -3.41017148E-05
        9375   1.87520012E-02   1.69334766E-02   1.69329029E-02  -3.38804712E-05
        9376   1.87540017E-02   1.69340894E-02   1.69335138E-02  -3.39892467E-05
        9377   1.87560022E-02   1.69347022E-02   1.69341266E-02  -3.39880135E-05
        9378   1.87580027E-02   1.69353150E-02   1.69347394E-02  -3.39867838E-05
        9379   1.87600013E-02   1.69359278E-02   1.69353541E-02  -3.38755672E-05
        9380   1.87620018E-02   1.69365406E-02   1.69359650E-02  -3.39843245E-05
        9381   1.87640022E-02   1.69371534E-02   1.69365797E-02  -3.38731152E-05
        9382   1.87660027E-02   1.69377662E-02   1.69371925E-02  -3.38718892E-05
        9383   1.87680013E-02   1.69383790E-02   1.69378035E-02  -3.39806356E-05
        9384   1.87700018E-02   1.69389918E-02   1.69384163E-02  -3.39794060E-05
        9385   1.87720023E-02   1.69396047E-02   1.69390291E-02  -3.39781800E-05
        9386   1.87740028E-02   1.69402175E-02   1.69396400E-02  -3.40869119E-05
        9387   1.87760014E-02   1.69408303E-02   1.69402529E-02  -3.40856786E-05
        9388   1.87780019E-02   1.69414412E-02   1.69408657E-02  -3.39744947E-05
        9389   1.87800024E-02   1.69420522E-02   1.69414766E-02  -3.39732687E-05
        9390   1.87820029E-02   1.69426631E-02   1.69420876E-02  -3.39720427E-05
        9391   1.87840015E-02   1.69432741E-02   1.69427004E-02  -3.38608770E-05
        9392   1.87860020E-02   1.69438850E-02   1.69433113E-02  -3.38596583E-05
        9393   1.87880024E-02   1.69444960E-02   1.69439223E-02  -3.38584359E-05
        9394   1.87900029E-02   1.69451069E-02   1.69445351E-02  -3.37472848E-05
        9395   1.87920015E-02   1.69457179E-02   1.69451442E-02  -3.38559948E-05
        9396   1.87940020E-02   1.69463288E-02   1.69457551E-02  -3.38547725E-05
        9397   1.87960025E-02   1.69469398E-02   1.69463661E-02  -3.38535538E-05
        9398   1.87980030E-02   1.69475507E-02   1.69469770E-02  -3.38523314E-05
        9399   1.88000016E-02   1.69481616E-02   1.69475880E-02  -3.38511127E-05
        9400   1.88020021E-02   1.69487726E-02   1.69481989E-02  -3.38498940E-05
        9401   1.88040026E-02   1.69493835E-02   1.69488098E-02  -3.38486716E-05
        9402   1.88060012E-02   1.69499945E-02   1.69494189E-02  -3.39573489E-05
        9403   1.88080017E-02   1.69506036E-02   1.69500280E-02  -3.39561302E-05
        9404   1.88100021E-02   1.69512127E-02   1.69506390E-02  -3.38450191E-05
        9405   1.88120026E-02   1.69518217E-02   1.69512480E-02  -3.38438040E-05
        9406   1.88140012E-02   1.69524308E-02   1.69518590E-02  -3.37327037E-05
        9407   1.88160017E-02   1.69530399E-02   1.69524681E-02  -3.37314923E-05
        9408   1.88180022E-02   1.69536490E-02   1.69530772E-02  -3.37302808E-05
        9409   1.88200027E-02   1.69542581E-02   1.69536881E-02  -3.36191988E-05
        9410   1.88220013E-02   1.69548672E-02   1.69542972E-02  -3.36179910E-05
        9411   1.88240018E-02   1.69554763E-02   1.69549044E-02  -3.37266465E-05
        9412   1.88260023E-02   1.69560853E-02   1.69555135E-02  -3.37254351E-05
        9413   1.88280027E-02   1.69566944E-02   1.69561226E-02  -3.37242236E-05
        9414   1.88300014E-02   1.69573035E-02   1.69567317E-02  -3.37230122E-05
        9415   1.88320018E-02   1.69579126E-02   1.69573408E-02  -3.37218007E-05
        9416   1.88340023E-02   1.69585217E-02   1.69579480E-02  -3.38304308E-05
        9417   1.88360028E-02   1.69591308E-02   1.69585571E-02  -3.38292157E-05
        9418   1.88380014E-02   1.69597398E-02   1.69591643E-02  -3.39378385E-05
        9419   1.88400019E-02   1.69603471E-02   1.69597734E-02  -3.38267891E-05
        9420   1.88420024E-02   1.69609543E-02   1.69603806E-02  -3.38255813E-05
        9421   1.88440029E-02   1.69615615E-02   1.69609897E-02  -3.37145466E-05
        9422   1.88460015E-02   1.69621687E-02   1.69615969E-02  -3.37133388E-05
        9423   1.88480020E-02   1.69627760E-02   1.69622041E-02  -3.37121310E-05
        9424   1.88500024E-02   1.69633832E-02   1.69628114E-02  -3.37109232E-05
        9425   1.88520029E-02   1.69639904E-02   1.69634204E-02  -3.35999102E-05
        9426   1.88540015E-02   1.69645976E-02   1.69640277E-02  -3.35987097E-05
        9427   1.88560020E-02   1.69652048E-02   1.69646330E-02  -3.37073034E-05
        9428   1.88580025E-02   1.69658121E-02   1.69652402E-02  -3.37060992E-05
        9429   1.88600030E-02   1.69664193E-02   1.69658475E-02  -3.37048914E-05
        9430   1.88620016E-02   1.69670265E-02   1.69664547E-02  -3.37036872E-05
        9431   1.88640021E-02   1.69676337E-02   1.69670600E-02  -3.38122627E-05
        9432   1.88660026E-02   1.69682410E-02   1.69676673E-02  -3.38110549E-05
        9433   1.88680012E-02   1.69688482E-02   1.69682745E-02  -3.38098434E-05
        9434   1.88700017E-02   1.69694535E-02   1.69688798E-02  -3.38086356E-05
        9435   1.88720021E-02   1.69700589E-02   1.69694852E-02  -3.38074315E-05
        9436   1.88740026E-02   1.69706643E-02   1.69700924E-02  -3.36964622E-05
        9437   1.88760012E-02   1.69712696E-02   1.69706978E-02  -3.36952580E-05
        9438   1.88780017E-02   1.69718750E-02   1.69713032E-02  -3.36940575E-05
        9439   1.88800022E-02   1.69724803E-02   1.69719104E-02  -3.35831028E-05
        9440   1.88820027E-02   1.69730857E-02   1.69725157E-02  -3.35819059E-05
        9441   1.88840013E-02   1.69736911E-02   1.69731211E-02  -3.35807090E-05
        9442   1.88860018E-02   1.69742964E-02   1.69737265E-02  -3.35795085E-05
        9443   1.88880023E-02   1.69749018E-02   1.69743299E-02  -3.36880476E-05
        9444   1.88900027E-02   1.69755071E-02   1.69749372E-02  -3.35771147E-05
        9445   1.88920014E-02   1.69761125E-02   1.69755407E-02  -3.36856465E-05
        9446   1.88940018E-02   1.69767179E-02   1.69761460E-02  -3.36844460E-05
        9447   1.88960023E-02   1.69773232E-02   1.69767514E-02  -3.36832454E-05
        9448   1.88980028E-02   1.69779286E-02   1.69773549E-02  -3.37917591E-05
        9449   1.89000014E-02   1.69785321E-02   1.69779602E-02  -3.36808444E-05
        9450   1.89020019E-02   1.69791356E-02   1.69785637E-02  -3.36796475E-05
        9451   1.89040024E-02   1.69797391E-02   1.69791691E-02  -3.35687473E-05
        9452   1.89060029E-02   1.69803426E-02   1.69797726E-02  -3.35675541E-05
        9453   1.89080015E-02   1.69809461E-02   1.69803780E-02  -3.34566612E-05
        9454   1.89100020E-02   1.69815496E-02   1.69809796E-02  -3.35651675E-05
        9455   1.89120024E-02   1.69821531E-02   1.69815850E-02  -3.34542856E-05
        9456   1.89140029E-02   1.69827566E-02   1.69821884E-02  -3.34530960E-05
        9457   1.89160015E-02   1.69833601E-02   1.69827919E-02  -3.34519063E-05
        9458   1.89180020E-02   1.69839635E-02   1.69833936E-02  -3.35603945E-05
        9459   1.89200025E-02   1.69845670E-02   1.69839971E-02  -3.35592049E-05
        9460   1.89220030E-02   1.69851705E-02   1.69846006E-02  -3.35580116E-05
        9461   1.89240016E-02   1.69857740E-02   1.69852041E-02  -3.35568184E-05
        9462   1.89260021E-02   1.69863775E-02   1.69858076E-02  -3.35556251E-05
        9463   1.89280026E-02   1.69869810E-02   1.69864111E-02  -3.35544355E-05
        9464   1.89300012E-02   1.69875845E-02   1.69870127E-02  -3.36628982E-05
        9465   1.89320017E-02   1.69881862E-02   1.69876143E-02  -3.36617049E-05
        9466   1.89340021E-02   1.69887878E-02   1.69882178E-02  -3.35508666E-05
        9467   1.89360026E-02   1.69893894E-02   1.69888195E-02  -3.35496770E-05
        9468   1.89380012E-02   1.69899911E-02   1.69894211E-02  -3.35484910E-05
        9469   1.89400017E-02   1.69905927E-02   1.69900227E-02  -3.35473014E-05
        9470   1.89420022E-02   1.69911943E-02   1.69906262E-02  -3.34364813E-05
        9471   1.89440027E-02   1.69917960E-02   1.69912279E-02  -3.34352990E-05
        9472   1.89460013E-02   1.69923976E-02   1.69918295E-02  -3.34341130E-05
        9473   1.89480018E-02   1.69929992E-02   1.69924311E-02  -3.34329306E-05
        9474   1.89500023E-02   1.69936009E-02   1.69930328E-02  -3.34317483E-05
        9475   1.89520027E-02   1.69942025E-02   1.69936344E-02  -3.34305623E-05
        9476   1.89540014E-02   1.69948041E-02   1.69942360E-02  -3.34293800E-05
        9477   1.89560018E-02   1.69954058E-02   1.69948358E-02  -3.35377990E-05
        9478   1.89580023E-02   1.69960074E-02   1.69954374E-02  -3.35366130E-05
        9479   1.89600028E-02   1.69966090E-02   1.69960372E-02  -3.36450212E-05
        9480   1.89620014E-02   1.69972088E-02   1.69966388E-02  -3.35342411E-05
        9481   1.89640019E-02   1.69978086E-02   1.69972386E-02  -3.35330587E-05
        9482   1.89660024E-02   1.69984084E-02   1.69978403E-02  -3.34222932E-05
        9483   1.89680029E-02   1.69990081E-02   1.69984400E-02  -3.34211109E-05
        9484   1.89700015E-02   1.69996079E-02   1.69990398E-02  -3.34199322E-05
        9485   1.89720020E-02   1.70002077E-02   1.69996396E-02  -3.34187534E-05
        9486   1.89740025E-02   1.70008074E-02   1.70002412E-02  -3.33080061E-05
        9487   1.89760029E-02   1.70014072E-02   1.70008410E-02  -3.33068310E-05
        9488   1.89780015E-02   1.70020070E-02   1.70014407E-02  -3.33056560E-05
        9489   1.89800020E-02   1.70026068E-02   1.70020405E-02  -3.33044809E-05
        9490   1.89820025E-02   1.70032065E-02   1.70026403E-02  -3.33033058E-05
        9491   1.89840030E-02   1.70038063E-02   1.70032382E-02  -3.34116812E-05
        9492   1.89860016E-02   1.70044061E-02   1.70038380E-02  -3.34105025E-05
        9493   1.89880021E-02   1.70050059E-02   1.70044377E-02  -3.34093238E-05
        9494   1.89900026E-02   1.70056056E-02   1.70050357E-02  -3.35176846E-05
        9495   1.89920012E-02   1.70062054E-02   1.70056354E-02  -3.35165023E-05
        9496   1.89940017E-02   1.70068033E-02   1.70062333E-02  -3.35153236E-05
        9497   1.89960022E-02   1.70074012E-02   1.70068331E-02  -3.34046199E-05
        9498   1.89980026E-02   1.70079991E-02   1.70074310E-02  -3.34034448E-05
        9499   1.90000013E-02   1.70085970E-02   1.70080308E-02  -3.32927521E-05
        9500   1.90020017E-02   1.70091949E-02   1.70086287E-02  -3.32915806E-05
        9501   1.90040022E-02   1.70097928E-02   1.70092266E-02  -3.32904092E-05
        9502   1.90060027E-02   1.70103908E-02   1.70098245E-02  -3.32892414E-05
        9503   1.90080013E-02   1.70109887E-02   1.70104224E-02  -3.32880700E-05
        9504   1.90100018E-02   1.70115866E-02   1.70110203E-02  -3.32868985E-05
        9505   1.90120023E-02   1.70121845E-02   1.70116182E-02  -3.32857308E-05
        9506   1.90140028E-02   1.70127824E-02   1.70122162E-02  -3.32845593E-05
        9507   1.90160014E-02   1.70133803E-02   1.70128122E-02  -3.33928801E-05
        9508   1.90180019E-02   1.70139782E-02   1.70134101E-02  -3.33917051E-05
        9509   1.90200023E-02   1.70145761E-02   1.70140080E-02  -3.33905300E-05
        9510   1.90220028E-02   1.70151740E-02   1.70146059E-02  -3.33893586E-05
        9511   1.90240014E-02   1.70157701E-02   1.70152020E-02  -3.33881871E-05
        9512   1.90260019E-02   1.70163661E-02   1.70157980E-02  -3.33870194E-05
        9513   1.90280024E-02   1.70169622E-02   1.70163959E-02  -3.32763848E-05
        9514   1.90300029E-02   1.70175582E-02   1.70169920E-02  -3.32752170E-05
        9515   1.90320015E-02   1.70181543E-02   1.70175880E-02  -3.32740528E-05
        9516   1.90340020E-02   1.70187503E-02   1.70181841E-02  -3.32728887E-05
        9517   1.90360025E-02   1.70193464E-02   1.70187820E-02  -3.31622723E-05
        9518   1.90380029E-02   1.70199424E-02   1.70193780E-02  -3.31611118E-05
        9519   1.90400016E-02   1.70205384E-02   1.70199741E-02  -3.31599513E-05
        9520   1.90420020E-02   1.70211345E-02   1.70205701E-02  -3.31587871E-05
        9521   1.90440025E-02   1.70217305E-02   1.70211643E-02  -3.32670606E-05
        9522   1.90460030E-02   1.70223266E-02   1.70217622E-02  -3.31564661E-05
        9523   1.90480016E-02   1.70229226E-02   1.70223564E-02  -3.32647323E-05
        9524   1.90500021E-02   1.70235187E-02   1.70229524E-02  -3.32635682E-05
        9525   1.90520026E-02   1.70241147E-02   1.70235466E-02  -3.33718235E-05
        9526   1.90540012E-02   1.70247108E-02   1.70241427E-02  -3.33706521E-05
        9527   1.90560017E-02   1.70253050E-02   1.70247369E-02  -3.33694879E-05
        9528   1.90580022E-02   1.70258991E-02   1.70253329E-02  -3.32589152E-05
        9529   1.90600026E-02   1.70264933E-02   1.70259289E-02  -3.31483534E-05
        9530   1.90620013E-02   1.70270875E-02   1.70265213E-02  -3.32565942E-05
        9531   1.90640017E-02   1.70276817E-02   1.70271173E-02  -3.31460396E-05
        9532   1.90660022E-02   1.70282759E-02   1.70277115E-02  -3.31448828E-05
        9533   1.90680027E-02   1.70288701E-02   1.70283057E-02  -3.31437259E-05
        9534   1.90700013E-02   1.70294642E-02   1.70288999E-02  -3.31425690E-05
        9535   1.90720018E-02   1.70300584E-02   1.70294940E-02  -3.31414121E-05
        9536   1.90740023E-02   1.70306526E-02   1.70300882E-02  -3.31402553E-05
        9537   1.90760028E-02   1.70312468E-02   1.70306824E-02  -3.31390984E-05
        9538   1.90780014E-02   1.70318410E-02   1.70312766E-02  -3.31379451E-05
        9539   1.90800019E-02   1.70324352E-02   1.70318689E-02  -3.32461532E-05
        9540   1.90820023E-02   1.70330293E-02   1.70324631E-02  -3.32449927E-05
        9541   1.90840028E-02   1.70336235E-02   1.70330573E-02  -3.32438321E-05
        9542   1.90860014E-02   1.70342177E-02   1.70336496E-02  -3.33520293E-05
        9543   1.90880019E-02   1.70348100E-02   1.70342438E-02  -3.32415184E-05
        9544   1.90900024E-02   1.70354024E-02   1.70348361E-02  -3.32403615E-05
        9545   1.90920029E-02   1.70359947E-02   1.70354284E-02  -3.32392083E-05
        9546   1.90940015E-02   1.70365870E-02   1.70360226E-02  -3.31287119E-05
        9547   1.90960020E-02   1.70371793E-02   1.70366149E-02  -3.31275587E-05
        9548   1.90980025E-02   1.70377716E-02   1.70372073E-02  -3.31264091E-05
        9549   1.91000029E-02   1.70383640E-02   1.70377996E-02  -3.31252559E-05
        9550   1.91020016E-02   1.70389563E-02   1.70383919E-02  -3.31241063E-05
        9551   1.91040020E-02   1.70395486E-02   1.70389842E-02  -3.31229530E-05
        9552   1.91060025E-02   1.70401409E-02   1.70395784E-02  -3.30124858E-05
        9553   1.91080030E-02   1.70407332E-02   1.70401689E-02  -3.31206502E-05
        9554   1.91100016E-02   1.70413256E-02   1.70407612E-02  -3.31195006E-05
        9555   1.91120021E-02   1.70419179E-02   1.70413535E-02  -3.31183473E-05
        9556   1.91140026E-02   1.70425102E-02   1.70419458E-02  -3.31171977E-05
        9557   1.91160012E-02   1.70431025E-02   1.70425363E-02  -3.32253439E-05
        9558   1.91180017E-02   1.70436930E-02   1.70431267E-02  -3.32241943E-05
        9559   1.91200022E-02   1.70442834E-02   1.70437191E-02  -3.31137526E-05
        9560   1.91220026E-02   1.70448739E-02   1.70443095E-02  -3.31126030E-05
        9561   1.91240013E-02   1.70454644E-02   1.70449018E-02  -3.30021758E-05
        9562   1.91260017E-02   1.70460548E-02   1.70454923E-02  -3.30010334E-05
        9563   1.91280022E-02   1.70466453E-02   1.70460828E-02  -3.29998875E-05
        9564   1.91300027E-02   1.70472357E-02   1.70466732E-02  -3.29987452E-05
        9565   1.91320013E-02   1.70478262E-02   1.70472637E-02  -3.29976028E-05
        9566   1.91340018E-02   1.70484167E-02   1.70478541E-02  -3.29964605E-05
        9567   1.91360023E-02   1.70490071E-02   1.70484446E-02  -3.29953182E-05
        9568   1.91380028E-02   1.70495976E-02   1.70490351E-02  -3.29941759E-05
        9569   1.91400014E-02   1.70501880E-02   1.70496255E-02  -3.29930299E-05
        9570   1.91420019E-02   1.70507785E-02   1.70502160E-02  -3.29918876E-05
        9571   1.91440023E-02   1.70513690E-02   1.70508046E-02  -3.30999901E-05
        9572   1.91460028E-02   1.70519594E-02   1.70513950E-02  -3.30988441E-05
        9573   1.91480014E-02   1.70525499E-02   1.70519855E-02  -3.30976982E-05
        9574   1.91500019E-02   1.70531385E-02   1.70525741E-02  -3.30965559E-05
        9575   1.91520024E-02   1.70537271E-02   1.70531645E-02  -3.29861832E-05
        9576   1.91540029E-02   1.70543157E-02   1.70537531E-02  -3.29850445E-05
        9577   1.91560015E-02   1.70549043E-02   1.70543436E-02  -3.28746864E-05
        9578   1.91580020E-02   1.70554928E-02   1.70549322E-02  -3.28735514E-05
        9579   1.91600025E-02   1.70560814E-02   1.70555208E-02  -3.28724163E-05
        9580   1.91620030E-02   1.70566700E-02   1.70561094E-02  -3.28712813E-05
        9581   1.91640016E-02   1.70572586E-02   1.70566980E-02  -3.28701499E-05
        9582   1.91660021E-02   1.70578472E-02   1.70572866E-02  -3.28690148E-05
        9583   1.91680025E-02   1.70584358E-02   1.70578752E-02  -3.28678798E-05
        9584   1.91700030E-02   1.70590244E-02   1.70584619E-02  -3.29759423E-05
        9585   1.91720016E-02   1.70596130E-02   1.70590524E-02  -3.28656133E-05
        9586   1.91740021E-02   1.70602016E-02   1.70596391E-02  -3.29736649E-05
        9587   1.91760026E-02   1.70607902E-02   1.70602277E-02  -3.29725262E-05
        9588   1.91780012E-02   1.70613788E-02   1.70608163E-02  -3.29713912E-05
        9589   1.91800017E-02   1.70619674E-02   1.70614030E-02  -3.30794282E-05
        9590   1.91820022E-02   1.70625541E-02   1.70619916E-02  -3.29691175E-05
        9591   1.91840027E-02   1.70631409E-02   1.70625784E-02  -3.29679860E-05
        9592   1.91860013E-02   1.70637276E-02   1.70631669E-02  -3.28576862E-05
        9593   1.91880018E-02   1.70643143E-02   1.70637537E-02  -3.28565584E-05
        9594   1.91900022E-02   1.70649011E-02   1.70643404E-02  -3.28554270E-05
        9595   1.91920027E-02   1.70654878E-02   1.70649271E-02  -3.28542956E-05
        9596   1.91940013E-02   1.70660745E-02   1.70655157E-02  -3.27440175E-05
        9597   1.91960018E-02   1.70666613E-02   1.70661025E-02  -3.27428934E-05
        9598   1.91980023E-02   1.70672480E-02   1.70666873E-02  -3.28509086E-05
        9599   1.92000028E-02   1.70678347E-02   1.70672741E-02  -3.28497808E-05
        9600   1.92020014E-02   1.70684215E-02   1.70678608E-02  -3.28486494E-05
