 # t  V  n  m  h  a  b  J
     74.93000000    -64.39520525      0.67815160      0.01767217      0.21119829      0.75830414      0.03795727     15.00000000
     74.94000000    -64.50415223      0.67656512      0.01725407      0.21588287      0.75643333      0.03852724     15.00000000
     74.95000000    -64.60523443      0.67498009      0.01688231      0.22056313      0.75457744      0.03910108     15.00000000
     74.96000000    -64.69894040      0.67339679      0.01655075      0.22523709      0.75273650      0.03967839     15.00000000
     74.97000000    -64.78572553      0.67181547      0.01625421      0.22990291      0.75091048      0.04025878     15.00000000
     74.98000000    -64.86601440      0.67023636      0.01598830      0.23455886      0.74909941      0.04084189     15.00000000
     74.99000000    -64.94020306      0.66865968      0.01574931      0.23920334      0.74730325      0.04142738     15.00000000
     75.00000000    -65.00866102      0.66708563      0.01553409      0.24383486      0.74552200      0.04201493     15.00000000
     75.01000000    -65.07173318      0.66551441      0.01533994      0.24845202      0.74375563      0.04260423     15.00000000
     75.02000000    -65.12974157      0.66394619      0.01516458      0.25305353      0.74200412      0.04319501     15.00000000
     75.03000000    -65.18298698      0.66238113      0.01500601      0.25763819      0.74026743      0.04378699     15.00000000
     75.04000000    -65.23175049      0.66081940      0.01486254      0.26220491      0.73854552      0.04437992     15.00000000
     75.05000000    -65.27629479      0.65926114      0.01473269      0.26675264      0.73683836      0.04497356     15.00000000
     75.06000000    -65.31686554      0.65770647      0.01461517      0.27128044      0.73514589      0.04556769     15.00000000
     75.07000000    -65.35369255      0.65615554      0.01450886      0.27578744      0.73346807      0.04616209     15.00000000
     75.08000000    -65.38699082      0.65460844      0.01441277      0.28027282      0.73180485      0.04675657     15.00000000
     75.09000000    -65.41696166      0.65306530      0.01432603      0.28473585      0.73015617      0.04735094     15.00000000
     75.10000000    -65.44379355      0.65152621      0.01424787      0.28917584      0.72852197      0.04794502     15.00000000
     75.11000000    -65.46766308      0.64999128      0.01417762      0.29359218      0.72690220      0.04853864     15.00000000
     75.12000000    -65.48873574      0.64846058      0.01411465      0.29798428      0.72529678      0.04913165     15.00000000
     75.13000000    -65.50716666      0.64693420      0.01405842      0.30235163      0.72370566      0.04972390     15.00000000
     75.14000000    -65.52310135      0.64541222      0.01400844      0.30669376      0.72212877      0.05031524     15.00000000
     75.15000000    -65.53667631      0.64389471      0.01396427      0.31101024      0.72056603      0.05090556     15.00000000
     75.16000000    -65.54801965      0.64238174      0.01392550      0.31530067      0.71901739      0.05149472     15.00000000
     75.17000000    -65.55725166      0.64087336      0.01389177      0.31956471      0.71748275      0.05208260     15.00000000
     75.18000000    -65.56448531      0.63936965      0.01386275      0.32380205      0.71596205      0.05266910     15.00000000
     75.19000000    -65.56982678      0.63787064      0.01383813      0.32801241      0.71445522      0.05325411     15.00000000
     75.20000000    -65.57337582      0.63637639      0.01381765      0.33219553      0.71296217      0.05383753     15.00000000
     75.21000000    -65.57522628      0.63488696      0.01380104      0.33635121      0.71148284      0.05441927     15.00000000
     75.22000000    -65.57546640      0.63340237      0.01378809      0.34047925      0.71001713      0.05499925     15.00000000
     75.23000000    -65.57417924      0.63192267      0.01377856      0.34457949      0.70856497      0.05557738     15.00000000
     75.24000000    -65.57144298      0.63044790      0.01377227      0.34865180      0.70712628      0.05615358     15.00000000
     75.25000000    -65.56733126      0.62897809      0.01376903      0.35269604      0.70570098      0.05672778     15.00000000
     75.26000000    -65.56191343      0.62751327      0.01376868      0.35671214      0.70428898      0.05729991     15.00000000
     75.27000000    -65.55525488      0.62605348      0.01377106      0.36070001      0.70289021      0.05786991     15.00000000
     75.28000000    -65.54741724      0.62459874      0.01377603      0.36465960      0.70150457      0.05843771     15.00000000
     75.29000000    -65.53845866      0.62314906      0.01378345      0.36859087      0.70013199      0.05900326     15.00000000
     75.30000000    -65.52843398      0.62170449      0.01379321      0.37249379      0.69877238      0.05956651     15.00000000
     75.31000000    -65.51739501      0.62026503      0.01380518      0.37636837      0.69742565      0.06012739     15.00000000
     75.32000000    -65.50539064      0.61883071      0.01381925      0.38021459      0.69609172      0.06068586     15.00000000
     75.33000000    -65.49246706      0.61740154      0.01383534      0.38403249      0.69477051      0.06124188     15.00000000
     75.34000000    -65.47866795      0.61597754      0.01385333      0.38782210      0.69346193      0.06179541     15.00000000
     75.35000000    -65.46403458      0.61455872      0.01387316      0.39158345      0.69216590      0.06234640     15.00000000
     75.36000000    -65.44860600      0.61314509      0.01389473      0.39531661      0.69088232      0.06289481     15.00000000
     75.37000000    -65.43241916      0.61173667      0.01391796      0.39902163      0.68961111      0.06344061     15.00000000
     75.38000000    -65.41550903      0.61033347      0.01394280      0.40269859      0.68835220      0.06398377     15.00000000
     75.39000000    -65.39790876      0.60893549      0.01396917      0.40634757      0.68710548      0.06452426     15.00000000
     75.40000000    -65.37964972      0.60754275      0.01399700      0.40996866      0.68587088      0.06506203     15.00000000
     75.41000000    -65.36076166      0.60615524      0.01402624      0.41356196      0.68464831      0.06559708     15.00000000
     75.42000000    -65.34127280      0.60477297      0.01405684      0.41712756      0.68343768      0.06612936     15.00000000
     75.43000000    -65.32120990      0.60339596      0.01408874      0.42066559      0.68223891      0.06665886     15.00000000
     75.44000000    -65.30059837      0.60202419      0.01412189      0.42417615      0.68105191      0.06718555     15.00000000
     75.45000000    -65.27946233      0.60065769      0.01415624      0.42765936      0.67987660      0.06770942     15.00000000
     75.46000000    -65.25782469      0.59929643      0.01419176      0.43111536      0.67871289      0.06823043     15.00000000
     75.47000000    -65.23570724      0.59794044      0.01422841      0.43454428      0.67756071      0.06874858     15.00000000
     75.48000000    -65.21313068      0.59658970      0.01426613      0.43794624      0.67641995      0.06926384     15.00000000
     75.49000000    -65.19011471      0.59524422      0.01430490      0.44132138      0.67529054      0.06977620     15.00000000
     75.50000000    -65.16667809      0.59390399      0.01434469      0.44466986      0.67417240      0.07028564     15.00000000
     75.51000000    -65.14283866      0.59256902      0.01438545      0.44799182      0.67306544      0.07079216     15.00000000
     75.52000000    -65.11861343      0.59123931      0.01442716      0.45128740      0.67196957      0.07129573     15.00000000
     75.53000000    -65.09401862      0.58991484      0.01446980      0.45455675      0.67088472      0.07179634     15.00000000
     75.54000000    -65.06906968      0.58859562      0.01451332      0.45780004      0.66981080      0.07229399     15.00000000
     75.55000000    -65.04378135      0.58728164      0.01455771      0.46101741      0.66874772      0.07278866     15.00000000
     75.56000000    -65.01816772      0.58597290      0.01460295      0.46420903      0.66769542      0.07328035     15.00000000
     75.57000000    -64.99224222      0.58466940      0.01464900      0.46737506      0.66665379      0.07376904     15.00000000
     75.58000000    -64.96601771      0.58337112      0.01469585      0.47051565      0.66562277      0.07425473     15.00000000
     75.59000000    -64.93950645      0.58207807      0.01474347      0.47363098      0.66460227      0.07473741     15.00000000
     75.60000000    -64.91272019      0.58079023      0.01479185      0.47672120      0.66359221      0.07521707     15.00000000
     75.61000000    -64.88567017      0.57950760      0.01484096      0.47978649      0.66259251      0.07569372     15.00000000
     75.62000000    -64.85836715      0.57823018      0.01489079      0.48282700      0.66160309      0.07616733     15.00000000
     75.63000000    -64.83082144      0.57695796      0.01494132      0.48584291      0.66062387      0.07663792     15.00000000
     75.64000000    -64.80304291      0.57569092      0.01499253      0.48883439      0.65965477      0.07710548     15.00000000
     75.65000000    -64.77504104      0.57442907      0.01504440      0.49180160      0.65869571      0.07757000     15.00000000
     75.66000000    -64.74682491      0.57317239      0.01509694      0.49474472      0.65774662      0.07803147     15.00000000
     75.67000000    -64.71840326      0.57192087      0.01515010      0.49766391      0.65680741      0.07848991     15.00000000
     75.68000000    -64.68978445      0.57067451      0.01520390      0.50055935      0.65587801      0.07894531     15.00000000
     75.69000000    -64.66097656      0.56943331      0.01525830      0.50343120      0.65495834      0.07939766     15.00000000
     75.70000000    -64.63198731      0.56819724      0.01531330      0.50627963      0.65404832      0.07984697     15.00000000
     75.71000000    -64.60282416      0.56696630      0.01536889      0.50910482      0.65314788      0.08029323     15.00000000
     75.72000000    -64.57349428      0.56574048      0.01542505      0.51190694      0.65225694      0.08073646     15.00000000
     75.73000000    -64.54400457      0.56451977      0.01548177      0.51468615      0.65137543      0.08117663     15.00000000
     75.74000000    -64.51436170      0.56330417      0.01553905      0.51744263      0.65050326      0.08161377     15.00000000
     75.75000000    -64.48457207      0.56209365      0.01559687      0.52017655      0.64964038      0.08204787     15.00000000
     75.76000000    -64.45464187      0.56088822      0.01565523      0.52288807      0.64878669      0.08247893     15.00000000
     75.77000000    -64.42457708      0.55968786      0.01571410      0.52557736      0.64794213      0.08290695     15.00000000
     75.78000000    -64.39438346      0.55849256      0.01577349      0.52824460      0.64710663      0.08333194     15.00000000
     75.79000000    -64.36406659      0.55730231      0.01583339      0.53088995      0.64628011      0.08375390     15.00000000
     75.80000000    -64.33363185      0.55611710      0.01589378      0.53351358      0.64546250      0.08417283     15.00000000
     75.81000000    -64.30308446      0.55493691      0.01595466      0.53611565      0.64465372      0.08458874     15.00000000
     75.82000000    -64.27242945      0.55376175      0.01601602      0.53869634      0.64385371      0.08500163     15.00000000
     75.83000000    -64.24167171      0.55259159      0.01607785      0.54125580      0.64306240      0.08541150     15.00000000
     75.84000000    -64.21081596      0.55142642      0.01614015      0.54379421      0.64227971      0.08581837     15.00000000
     75.85000000    -64.17986680      0.55026624      0.01620291      0.54631172      0.64150557      0.08622222     15.00000000
     75.86000000    -64.14882866      0.54911102      0.01626612      0.54880850      0.64073991      0.08662308     15.00000000
     75.87000000    -64.11770585      0.54796077      0.01632977      0.55128471      0.63998267      0.08702094     15.00000000
     75.88000000    -64.08650256      0.54681547      0.01639387      0.55374052      0.63923378      0.08741581     15.00000000
     75.89000000    -64.05522286      0.54567510      0.01645839      0.55617608      0.63849316      0.08780770     15.00000000
     75.90000000    -64.02387068      0.54453965      0.01652334      0.55859156      0.63776075      0.08819660     15.00000000
     75.91000000    -63.99244988      0.54340912      0.01658871      0.56098711      0.63703648      0.08858254     15.00000000
     75.92000000    -63.96096417      0.54228349      0.01665449      0.56336290      0.63632029      0.08896550     15.00000000
     75.93000000    -63.92941720      0.54116274      0.01672068      0.56571907      0.63561210      0.08934551     15.00000000
     75.94000000    -63.89781249      0.54004687      0.01678727      0.56805580      0.63491185      0.08972257     15.00000000
     75.95000000    -63.86615349      0.53893586      0.01685426      0.57037322      0.63421948      0.09009667     15.00000000
     75.96000000    -63.83444355      0.53782970      0.01692163      0.57267150      0.63353491      0.09046784     15.00000000
     75.97000000    -63.80268594      0.53672838      0.01698940      0.57495079      0.63285809      0.09083608     15.00000000
     75.98000000    -63.77088384      0.53563189      0.01705755      0.57721124      0.63218895      0.09120139     15.00000000
     75.99000000    -63.73904036      0.53454020      0.01712607      0.57945301      0.63152743      0.09156379     15.00000000
     76.00000000    -63.70715853      0.53345332      0.01719496      0.58167624      0.63087345      0.09192328     15.00000000
     76.01000000    -63.67524131      0.53237122      0.01726422      0.58388108      0.63022696      0.09227987     15.00000000
     76.02000000    -63.64329159      0.53129390      0.01733384      0.58606769      0.62958790      0.09263356     15.00000000
     76.03000000    -63.61131219      0.53022134      0.01740381      0.58823621      0.62895620      0.09298437     15.00000000
     76.04000000    -63.57930588      0.52915352      0.01747414      0.59038678      0.62833180      0.09333230     15.00000000
     76.05000000    -63.54727534      0.52809044      0.01754482      0.59251956      0.62771463      0.09367737     15.00000000
     76.06000000    -63.51522321      0.52703208      0.01761583      0.59463469      0.62710465      0.09401957     15.00000000
     76.07000000    -63.48315208      0.52597843      0.01768719      0.59673230      0.62650178      0.09435893     15.00000000
     76.08000000    -63.45106446      0.52492948      0.01775888      0.59881255      0.62590596      0.09469545     15.00000000
     76.09000000    -63.41896283      0.52388521      0.01783090      0.60087557      0.62531714      0.09502913     15.00000000
     76.10000000    -63.38684960      0.52284561      0.01790324      0.60292150      0.62473526      0.09535999     15.00000000
     76.11000000    -63.35472713      0.52181066      0.01797591      0.60495048      0.62416025      0.09568804     15.00000000
     76.12000000    -63.32259776      0.52078035      0.01804889      0.60696266      0.62359205      0.09601328     15.00000000
     76.13000000    -63.29046374      0.51975468      0.01812219      0.60895817      0.62303062      0.09633573     15.00000000
     76.14000000    -63.25832730      0.51873362      0.01819579      0.61093714      0.62247588      0.09665539     15.00000000
     76.15000000    -63.22619063      0.51771716      0.01826970      0.61289971      0.62192779      0.09697228     15.00000000
     76.16000000    -63.19405587      0.51670529      0.01834391      0.61484601      0.62138628      0.09728640     15.00000000
     76.17000000    -63.16192511      0.51569799      0.01841841      0.61677618      0.62085130      0.09759776     15.00000000
     76.18000000    -63.12980040      0.51469526      0.01849321      0.61869034      0.62032280      0.09790639     15.00000000
     76.19000000    -63.09768378      0.51369707      0.01856830      0.62058864      0.61980070      0.09821227     15.00000000
     76.20000000    -63.06557721      0.51270342      0.01864367      0.62247119      0.61928497      0.09851543     15.00000000
     76.21000000    -63.03348265      0.51171429      0.01871932      0.62433813      0.61877554      0.09881587     15.00000000
     76.22000000    -63.00140199      0.51072966      0.01879525      0.62618959      0.61827236      0.09911361     15.00000000
     76.23000000    -62.96933711      0.50974953      0.01887145      0.62802569      0.61777537      0.09940866     15.00000000
     76.24000000    -62.93728985      0.50877388      0.01894793      0.62984655      0.61728452      0.09970102     15.00000000
     76.25000000    -62.90526201      0.50780269      0.01902466      0.63165231      0.61679976      0.09999071     15.00000000
     76.26000000    -62.87325536      0.50683595      0.01910166      0.63344308      0.61632102      0.10027774     15.00000000
     76.27000000    -62.84127164      0.50587366      0.01917892      0.63521900      0.61584827      0.10056211     15.00000000
     76.28000000    -62.80931256      0.50491578      0.01925643      0.63698017      0.61538144      0.10084385     15.00000000
     76.29000000    -62.77737980      0.50396232      0.01933419      0.63872672      0.61492049      0.10112295     15.00000000
     76.30000000    -62.74547500      0.50301326      0.01941219      0.64045877      0.61446535      0.10139943     15.00000000
     76.31000000    -62.71359979      0.50206857      0.01949044      0.64217645      0.61401599      0.10167331     15.00000000
     76.32000000    -62.68175576      0.50112826      0.01956893      0.64387986      0.61357234      0.10194459     15.00000000
     76.33000000    -62.64994446      0.50019230      0.01964766      0.64556912      0.61313436      0.10221329     15.00000000
     76.34000000    -62.61816744      0.49926068      0.01972661      0.64724435      0.61270199      0.10247941     15.00000000
     76.35000000    -62.58642620      0.49833339      0.01980579      0.64890567      0.61227519      0.10274296     15.00000000
     76.36000000    -62.55472223      0.49741041      0.01988520      0.65055318      0.61185390      0.10300397     15.00000000
     76.37000000    -62.52305697      0.49649173      0.01996483      0.65218701      0.61143808      0.10326243     15.00000000
     76.38000000    -62.49143186      0.49557734      0.02004467      0.65380725      0.61102767      0.10351836     15.00000000
     76.39000000    -62.45984831      0.49466722      0.02012473      0.65541404      0.61062263      0.10377178     15.00000000
     76.40000000    -62.42830769      0.49376135      0.02020500      0.65700746      0.61022291      0.10402269     15.00000000
     76.41000000    -62.39681136      0.49285973      0.02028547      0.65858764      0.60982846      0.10427111     15.00000000
     76.42000000    -62.36536066      0.49196234      0.02036615      0.66015468      0.60943922      0.10451704     15.00000000
     76.43000000    -62.33395690      0.49106916      0.02044702      0.66170869      0.60905517      0.10476050     15.00000000
     76.44000000    -62.30260135      0.49018019      0.02052809      0.66324977      0.60867624      0.10500150     15.00000000
     76.45000000    -62.27129528      0.48929540      0.02060935      0.66477803      0.60830238      0.10524005     15.00000000
     76.46000000    -62.24003993      0.48841478      0.02069080      0.66629358      0.60793356      0.10547616     15.00000000
     76.47000000    -62.20883653      0.48753833      0.02077243      0.66779652      0.60756973      0.10570986     15.00000000
     76.48000000    -62.17768626      0.48666602      0.02085424      0.66928694      0.60721084      0.10594113     15.00000000
     76.49000000    -62.14659030      0.48579784      0.02093623      0.67076496      0.60685684      0.10617001     15.00000000
     76.50000000    -62.11554980      0.48493377      0.02101839      0.67223068      0.60650768      0.10639649     15.00000000
     76.51000000    -62.08456590      0.48407381      0.02110073      0.67368419      0.60616334      0.10662060     15.00000000
     76.52000000    -62.05363971      0.48321794      0.02118322      0.67512559      0.60582375      0.10684235     15.00000000
     76.53000000    -62.02277232      0.48236615      0.02126588      0.67655498      0.60548887      0.10706174     15.00000000
     76.54000000    -61.99196479      0.48151841      0.02134870      0.67797247      0.60515867      0.10727878     15.00000000
     76.55000000    -61.96121818      0.48067472      0.02143168      0.67937814      0.60483309      0.10749350     15.00000000
     76.56000000    -61.93053351      0.47983506      0.02151480      0.68077209      0.60451209      0.10770590     15.00000000
     76.57000000    -61.89991181      0.47899943      0.02159808      0.68215442      0.60419564      0.10791600     15.00000000
     76.58000000    -61.86935405      0.47816779      0.02168150      0.68352523      0.60388368      0.10812380     15.00000000
     76.59000000    -61.83886121      0.47734015      0.02176506      0.68488459      0.60357617      0.10832931     15.00000000
     76.60000000    -61.80843424      0.47651648      0.02184875      0.68623262      0.60327308      0.10853256     15.00000000
     76.61000000    -61.77807408      0.47569678      0.02193259      0.68756940      0.60297435      0.10873355     15.00000000
     76.62000000    -61.74778163      0.47488102      0.02201655      0.68889502      0.60267995      0.10893230     15.00000000
     76.63000000    -61.71755780      0.47406920      0.02210063      0.69020957      0.60238984      0.10912881     15.00000000
     76.64000000    -61.68740346      0.47326129      0.02218485      0.69151314      0.60210397      0.10932310     15.00000000
     76.65000000    -61.65731947      0.47245729      0.02226918      0.69280582      0.60182231      0.10951518     15.00000000
     76.66000000    -61.62730667      0.47165719      0.02235363      0.69408769      0.60154481      0.10970507     15.00000000
     76.67000000    -61.59736589      0.47086096      0.02243819      0.69535886      0.60127143      0.10989276     15.00000000
     76.68000000    -61.56749792      0.47006860      0.02252286      0.69661939      0.60100214      0.11007829     15.00000000
     76.69000000    -61.53770357      0.46928008      0.02260763      0.69786938      0.60073689      0.11026165     15.00000000
     76.70000000    -61.50798358      0.46849540      0.02269251      0.69910892      0.60047565      0.11044287     15.00000000
     76.71000000    -61.47833873      0.46771455      0.02277749      0.70033808      0.60021837      0.11062195     15.00000000
     76.72000000    -61.44876974      0.46693750      0.02286256      0.70155695      0.59996501      0.11079890     15.00000000
     76.73000000    -61.41927734      0.46616424      0.02294773      0.70276561      0.59971555      0.11097374     15.00000000
     76.74000000    -61.38986222      0.46539477      0.02303298      0.70396415      0.59946993      0.11114648     15.00000000
     76.75000000    -61.36052507      0.46462906      0.02311832      0.70515264      0.59922813      0.11131713     15.00000000
     76.76000000    -61.33126656      0.46386710      0.02320374      0.70633117      0.59899010      0.11148571     15.00000000
     76.77000000    -61.30208734      0.46310887      0.02328924      0.70749982      0.59875580      0.11165222     15.00000000
     76.78000000    -61.27298804      0.46235438      0.02337481      0.70865866      0.59852521      0.11181668     15.00000000
     76.79000000    -61.24396928      0.46160359      0.02346046      0.70980778      0.59829827      0.11197910     15.00000000
     76.80000000    -61.21503167      0.46085650      0.02354618      0.71094726      0.59807497      0.11213949     15.00000000
     76.81000000    -61.18617579      0.46011309      0.02363196      0.71207716      0.59785525      0.11229787     15.00000000
     76.82000000    -61.15740222      0.45937334      0.02371780      0.71319757      0.59763908      0.11245424     15.00000000
     76.83000000    -61.12871151      0.45863725      0.02380370      0.71430856      0.59742644      0.11260862     15.00000000
     76.84000000    -61.10010419      0.45790481      0.02388965      0.71541021      0.59721727      0.11276102     15.00000000
     76.85000000    -61.07158080      0.45717598      0.02397566      0.71650259      0.59701155      0.11291145     15.00000000
     76.86000000    -61.04314184      0.45645077      0.02406172      0.71758578      0.59680925      0.11305993     15.00000000
     76.87000000    -61.01478781      0.45572916      0.02414782      0.71865985      0.59661032      0.11320646     15.00000000
     76.88000000    -60.98651918      0.45501113      0.02423397      0.71972487      0.59641473      0.11335107     15.00000000
     76.89000000    -60.95833642      0.45429668      0.02432015      0.72078091      0.59622245      0.11349375     15.00000000
     76.90000000    -60.93023998      0.45358578      0.02440637      0.72182805      0.59603345      0.11363452     15.00000000
     76.91000000    -60.90223029      0.45287842      0.02449262      0.72286636      0.59584769      0.11377340     15.00000000
     76.92000000    -60.87430777      0.45217460      0.02457890      0.72389591      0.59566513      0.11391039     15.00000000
     76.93000000    -60.84647282      0.45147428      0.02466521      0.72491676      0.59548575      0.11404551     15.00000000
     76.94000000    -60.81872585      0.45077748      0.02475154      0.72592899      0.59530951      0.11417877     15.00000000
     76.95000000    -60.79106722      0.45008415      0.02483790      0.72693266      0.59513638      0.11431018     15.00000000
     76.96000000    -60.76349729      0.44939431      0.02492427      0.72792785      0.59496632      0.11443975     15.00000000
     76.97000000    -60.73601642      0.44870792      0.02501065      0.72891461      0.59479931      0.11456750     15.00000000
     76.98000000    -60.70862493      0.44802498      0.02509705      0.72989302      0.59463531      0.11469344     15.00000000
     76.99000000    -60.68132316      0.44734548      0.02518345      0.73086314      0.59447429      0.11481757     15.00000000
     77.00000000    -60.65411141      0.44666939      0.02526986      0.73182504      0.59431622      0.11493991     15.00000000
     77.01000000    -60.62698996      0.44599671      0.02535627      0.73277879      0.59416107      0.11506047     15.00000000
     77.02000000    -60.59995911      0.44532742      0.02544268      0.73372444      0.59400880      0.11517927     15.00000000
     77.03000000    -60.57301912      0.44466152      0.02552909      0.73466206      0.59385940      0.11529631     15.00000000
     77.04000000    -60.54617024      0.44399897      0.02561549      0.73559172      0.59371281      0.11541161     15.00000000
     77.05000000    -60.51941271      0.44333978      0.02570188      0.73651347      0.59356902      0.11552518     15.00000000
     77.06000000    -60.49274677      0.44268393      0.02578826      0.73742739      0.59342800      0.11563702     15.00000000
     77.07000000    -60.46617263      0.44203140      0.02587463      0.73833352      0.59328972      0.11574716     15.00000000
     77.08000000    -60.43969048      0.44138219      0.02596098      0.73923194      0.59315414      0.11585559     15.00000000
     77.09000000    -60.41330053      0.44073627      0.02604730      0.74012270      0.59302124      0.11596235     15.00000000
     77.10000000    -60.38700295      0.44009364      0.02613361      0.74100586      0.59289098      0.11606742     15.00000000
     77.11000000    -60.36079791      0.43945427      0.02621989      0.74188149      0.59276335      0.11617083     15.00000000
     77.12000000    -60.33468555      0.43881817      0.02630614      0.74274964      0.59263830      0.11627259     15.00000000
     77.13000000    -60.30866603      0.43818531      0.02639236      0.74361037      0.59251582      0.11637271     15.00000000
     77.14000000    -60.28273947      0.43755568      0.02647854      0.74446374      0.59239588      0.11647120     15.00000000
     77.15000000    -60.25690598      0.43692927      0.02656469      0.74530981      0.59227844      0.11656807     15.00000000
     77.16000000    -60.23116569      0.43630607      0.02665081      0.74614863      0.59216348      0.11666333     15.00000000
     77.17000000    -60.20551867      0.43568605      0.02673688      0.74698026      0.59205097      0.11675700     15.00000000
     77.18000000    -60.17996503      0.43506922      0.02682290      0.74780476      0.59194089      0.11684908     15.00000000
     77.19000000    -60.15450481      0.43445554      0.02690888      0.74862218      0.59183320      0.11693958     15.00000000
     77.20000000    -60.12913810      0.43384503      0.02699481      0.74943257      0.59172788      0.11702853     15.00000000
     77.21000000    -60.10386494      0.43323765      0.02708069      0.75023600      0.59162491      0.11711591     15.00000000
     77.22000000    -60.07868537      0.43263339      0.02716652      0.75103252      0.59152426      0.11720176     15.00000000
     77.23000000    -60.05359941      0.43203225      0.02725229      0.75182218      0.59142590      0.11728608     15.00000000
     77.24000000    -60.02860709      0.43143421      0.02733801      0.75260503      0.59132981      0.11736888     15.00000000
     77.25000000    -60.00370842      0.43083925      0.02742366      0.75338113      0.59123595      0.11745016     15.00000000
     77.26000000    -59.97890338      0.43024737      0.02750925      0.75415052      0.59114431      0.11752995     15.00000000
     77.27000000    -59.95419198      0.42965854      0.02759477      0.75491327      0.59105487      0.11760825     15.00000000
     77.28000000    -59.92957418      0.42907277      0.02768023      0.75566943      0.59096758      0.11768508     15.00000000
     77.29000000    -59.90504996      0.42849003      0.02776562      0.75641903      0.59088244      0.11776044     15.00000000
     77.30000000    -59.88061926      0.42791031      0.02785094      0.75716214      0.59079941      0.11783434     15.00000000
     77.31000000    -59.85628204      0.42733361      0.02793618      0.75789881      0.59071848      0.11790680     15.00000000
     77.32000000    -59.83203824      0.42675989      0.02802135      0.75862908      0.59063961      0.11797782     15.00000000
     77.33000000    -59.80788779      0.42618917      0.02810644      0.75935301      0.59056279      0.11804741     15.00000000
     77.34000000    -59.78383060      0.42562141      0.02819145      0.76007064      0.59048798      0.11811560     15.00000000
     77.35000000    -59.75986658      0.42505661      0.02827638      0.76078203      0.59041517      0.11818238     15.00000000
     77.36000000    -59.73599564      0.42449476      0.02836123      0.76148721      0.59034434      0.11824776     15.00000000
     77.37000000    -59.71221766      0.42393583      0.02844599      0.76218624      0.59027545      0.11831176     15.00000000
     77.38000000    -59.68853254      0.42337983      0.02853066      0.76287917      0.59020850      0.11837439     15.00000000
     77.39000000    -59.66494014      0.42282674      0.02861524      0.76356604      0.59014344      0.11843566     15.00000000
     77.40000000    -59.64144033      0.42227654      0.02869974      0.76424690      0.59008027      0.11849557     15.00000000
     77.41000000    -59.61803297      0.42172923      0.02878414      0.76492180      0.59001896      0.11855414     15.00000000
     77.42000000    -59.59471791      0.42118478      0.02886844      0.76559078      0.58995948      0.11861138     15.00000000
     77.43000000    -59.57149498      0.42064320      0.02895265      0.76625389      0.58990183      0.11866730     15.00000000
     77.44000000    -59.54836403      0.42010446      0.02903677      0.76691117      0.58984596      0.11872190     15.00000000
     77.45000000    -59.52532487      0.41956855      0.02912078      0.76756266      0.58979187      0.11877520     15.00000000
     77.46000000    -59.50237733      0.41903546      0.02920469      0.76820842      0.58973953      0.11882720     15.00000000
     77.47000000    -59.47952121      0.41850518      0.02928850      0.76884848      0.58968892      0.11887793     15.00000000
     77.48000000    -59.45675631      0.41797770      0.02937220      0.76948289      0.58964002      0.11892738     15.00000000
     77.49000000    -59.43408243      0.41745300      0.02945580      0.77011169      0.58959280      0.11897556     15.00000000
     77.50000000    -59.41149936      0.41693107      0.02953929      0.77073493      0.58954726      0.11902249     15.00000000
     77.51000000    -59.38900688      0.41641191      0.02962267      0.77135265      0.58950336      0.11906818     15.00000000
     77.52000000    -59.36660475      0.41589549      0.02970594      0.77196489      0.58946109      0.11911263     15.00000000
     77.53000000    -59.34429275      0.41538181      0.02978911      0.77257168      0.58942043      0.11915585     15.00000000
     77.54000000    -59.32207063      0.41487085      0.02987215      0.77317308      0.58938136      0.11919786     15.00000000
     77.55000000    -59.29993814      0.41436260      0.02995509      0.77376913      0.58934386      0.11923866     15.00000000
     77.56000000    -59.27789504      0.41385705      0.03003790      0.77435986      0.58930790      0.11927826     15.00000000
     77.57000000    -59.25594106      0.41335419      0.03012061      0.77494531      0.58927347      0.11931667     15.00000000
     77.58000000    -59.23407593      0.41285401      0.03020319      0.77552553      0.58924056      0.11935391     15.00000000
     77.59000000    -59.21229938      0.41235649      0.03028565      0.77610056      0.58920913      0.11938997     15.00000000
     77.60000000    -59.19061113      0.41186162      0.03036800      0.77667043      0.58917918      0.11942488     15.00000000
     77.61000000    -59.16901090      0.41136939      0.03045022      0.77723519      0.58915069      0.11945863     15.00000000
     77.62000000    -59.14749838      0.41087979      0.03053232      0.77779486      0.58912363      0.11949124     15.00000000
     77.63000000    -59.12607330      0.41039281      0.03061430      0.77834950      0.58909798      0.11952271     15.00000000
     77.64000000    -59.10473533      0.40990844      0.03069615      0.77889914      0.58907374      0.11955306     15.00000000
     77.65000000    -59.08348418      0.40942666      0.03077787      0.77944381      0.58905088      0.11958229     15.00000000
     77.66000000    -59.06231953      0.40894746      0.03085947      0.77998356      0.58902939      0.11961041     15.00000000
     77.67000000    -59.04124106      0.40847083      0.03094095      0.78051842      0.58900924      0.11963744     15.00000000
     77.68000000    -59.02024844      0.40799676      0.03102229      0.78104843      0.58899043      0.11966337     15.00000000
     77.69000000    -58.99934135      0.40752525      0.03110350      0.78157362      0.58897292      0.11968823     15.00000000
     77.70000000    -58.97851946      0.40705626      0.03118459      0.78209404      0.58895672      0.11971201     15.00000000
     77.71000000    -58.95778241      0.40658981      0.03126554      0.78260971      0.58894179      0.11973472     15.00000000
