 # t(ms)  V(mV)  h  n  h_T  I_inj(pA)
  1.73000000E+00 -7.26198304E+01  9.10800547E-01  4.95331525E-02  4.79783462E-02 -1.75000000E+02
  1.74000000E+00 -7.26339808E+01  9.10929600E-01  4.94845852E-02  4.79854601E-02 -1.75000000E+02
  1.75000000E+00 -7.26481196E+01  9.11058824E-01  4.94359695E-02  4.79926271E-02 -1.75000000E+02
  1.76000000E+00 -7.26622467E+01  9.11188215E-01  4.93873068E-02  4.79998473E-02 -1.75000000E+02
  1.77000000E+00 -7.26763622E+01  9.11317768E-01  4.93385983E-02  4.80071207E-02 -1.75000000E+02
  1.78000000E+00 -7.26904661E+01  9.11447480E-01  4.92898454E-02  4.80144476E-02 -1.75000000E+02
  1.79000000E+00 -7.27045583E+01  9.11577347E-01  4.92410495E-02  4.80218281E-02 -1.75000000E+02
  1.80000000E+00 -7.27186390E+01  9.11707364E-01  4.91922119E-02  4.80292622E-02 -1.75000000E+02
  1.81000000E+00 -7.27327080E+01  9.11837527E-01  4.91433340E-02  4.80367502E-02 -1.75000000E+02
  1.82000000E+00 -7.27467653E+01  9.11967834E-01  4.90944169E-02  4.80442920E-02 -1.75000000E+02
  1.83000000E+00 -7.27608111E+01  9.12098279E-01  4.90454620E-02  4.80518879E-02 -1.75000000E+02
  1.84000000E+00 -7.27748452E+01  9.12228860E-01  4.89964705E-02  4.80595379E-02 -1.75000000E+02
  1.85000000E+00 -7.27888677E+01  9.12359571E-01  4.89474438E-02  4.80672422E-02 -1.75000000E+02
  1.86000000E+00 -7.28028786E+01  9.12490411E-01  4.88983830E-02  4.80750008E-02 -1.75000000E+02
  1.87000000E+00 -7.28168779E+01  9.12621373E-01  4.88492894E-02  4.80828140E-02 -1.75000000E+02
  1.88000000E+00 -7.28308655E+01  9.12752456E-01  4.88001643E-02  4.80906818E-02 -1.75000000E+02
  1.89000000E+00 -7.28448415E+01  9.12883655E-01  4.87510087E-02  4.80986043E-02 -1.75000000E+02
