 # t(ms)  V(mV)  h  n  h_T  I_inj(pA)
  1.97000000E+00 -6.78729866E+01  8.81576690E-01  6.07899674E-02  4.71128795E-02  1.00000000E+02
  1.98000000E+00 -6.78627051E+01  8.81452799E-01  6.08344237E-02  4.71100496E-02  1.00000000E+02
  1.99000000E+00 -6.78524277E+01  8.81328573E-01  6.08789680E-02  4.71072099E-02  1.00000000E+02
  2.00000000E+00 -6.78421545E+01  8.81204012E-01  6.09235997E-02  4.71043606E-02  1.00000000E+02
  2.01000000E+00 -6.78318855E+01  8.81079118E-01  6.09683183E-02  4.71015016E-02  1.00000000E+02
  2.02000000E+00 -6.78216206E+01  8.80953893E-01  6.10131229E-02  4.70986329E-02  1.00000000E+02
  2.03000000E+00 -6.78113598E+01  8.80828338E-01  6.10580132E-02  4.70957547E-02  1.00000000E+02
  2.04000000E+00 -6.78011031E+01  8.80702455E-01  6.11029883E-02  4.70928668E-02  1.00000000E+02
  2.05000000E+00 -6.77908505E+01  8.80576245E-01  6.11480476E-02  4.70899695E-02  1.00000000E+02
  2.06000000E+00 -6.77806019E+01  8.80449710E-01  6.11931907E-02  4.70870626E-02  1.00000000E+02
  2.07000000E+00 -6.77703574E+01  8.80322851E-01  6.12384168E-02  4.70841462E-02  1.00000000E+02
  2.08000000E+00 -6.77601170E+01  8.80195669E-01  6.12837254E-02  4.70812204E-02  1.00000000E+02
  2.09000000E+00 -6.77498805E+01  8.80068167E-01  6.13291158E-02  4.70782852E-02  1.00000000E+02
  2.10000000E+00 -6.77396481E+01  8.79940346E-01  6.13745876E-02  4.70753406E-02  1.00000000E+02
  2.11000000E+00 -6.77294196E+01  8.79812206E-01  6.14201400E-02  4.70723866E-02  1.00000000E+02
  2.12000000E+00 -6.77191951E+01  8.79683750E-01  6.14657725E-02  4.70694234E-02  1.00000000E+02
  2.13000000E+00 -6.77089746E+01  8.79554979E-01  6.15114846E-02  4.70664508E-02  1.00000000E+02
  2.14000000E+00 -6.76987580E+01  8.79425894E-01  6.15572757E-02  4.70634689E-02  1.00000000E+02
  2.15000000E+00 -6.76885454E+01  8.79296497E-01  6.16031453E-02  4.70604779E-02  1.00000000E+02
  2.16000000E+00 -6.76783366E+01  8.79166789E-01  6.16490926E-02  4.70574776E-02  1.00000000E+02
  2.17000000E+00 -6.76681318E+01  8.79036771E-01  6.16951174E-02  4.70544681E-02  1.00000000E+02
  2.18000000E+00 -6.76579308E+01  8.78906444E-01  6.17412189E-02  4.70514495E-02  1.00000000E+02
  2.19000000E+00 -6.76477337E+01  8.78775811E-01  6.17873966E-02  4.70484218E-02  1.00000000E+02
  2.20000000E+00 -6.76375404E+01  8.78644872E-01  6.18336501E-02  4.70453850E-02  1.00000000E+02
  2.21000000E+00 -6.76273510E+01  8.78513629E-01  6.18799788E-02  4.70423391E-02  1.00000000E+02
  2.22000000E+00 -6.76171654E+01  8.78382083E-01  6.19263822E-02  4.70392842E-02  1.00000000E+02
  2.23000000E+00 -6.76069835E+01  8.78250235E-01  6.19728597E-02  4.70362204E-02  1.00000000E+02
