 # V  ninf  minf  hinf  ainf  binf  taun  taum  tauh  taua  taub
     56.30000000      0.97066731      0.99903001      0.00038049      1.01134676      0.00000000      0.50084171      0.03056445      0.26321381      0.36755515      1.24351975
     56.40000000      0.97073073      0.99903650      0.00037859      1.01137913      0.00000000      0.50038404      0.03052920      0.26321276      0.36753364      1.24349789
     56.50000000      0.97079398      0.99904294      0.00037670      1.01141107      0.00000000      0.49992719      0.03049404      0.26321172      0.36751224      1.24347615
     56.60000000      0.97085708      0.99904935      0.00037482      1.01144259      0.00000000      0.49947114      0.03045895      0.26321069      0.36749094      1.24345456
     56.70000000      0.97092001      0.99905570      0.00037295      1.01147369      0.00000000      0.49901590      0.03042395      0.26320967      0.36746974      1.24343310
     56.80000000      0.97098279      0.99906202      0.00037109      1.01150437      0.00000000      0.49856147      0.03038902      0.26320867      0.36744865      1.24341177
     56.90000000      0.97104540      0.99906829      0.00036924      1.01153462      0.00000000      0.49810783      0.03035417      0.26320768      0.36742767      1.24339057
     57.00000000      0.97110786      0.99907451      0.00036739      1.01156445      0.00000000      0.49765500      0.03031940      0.26320671      0.36740678      1.24336951
     57.10000000      0.97117017      0.99908070      0.00036556      1.01159387      0.00000000      0.49720297      0.03028471      0.26320574      0.36738600      1.24334857
     57.20000000      0.97123231      0.99908684      0.00036374      1.01162287      0.00000000      0.49675174      0.03025010      0.26320479      0.36736532      1.24332777
     57.30000000      0.97129430      0.99909294      0.00036192      1.01165145      0.00000000      0.49630130      0.03021556      0.26320385      0.36734475      1.24330709
     57.40000000      0.97135614      0.99909900      0.00036011      1.01167961      0.00000000      0.49585165      0.03018111      0.26320292      0.36732427      1.24328655
     57.50000000      0.97141782      0.99910501      0.00035832      1.01170736      0.00000000      0.49540279      0.03014672      0.26320200      0.36730390      1.24326613
     57.60000000      0.97147934      0.99911099      0.00035653      1.01173470      0.00000000      0.49495472      0.03011242      0.26320109      0.36728362      1.24324584
     57.70000000      0.97154071      0.99911692      0.00035475      1.01176162      0.00000000      0.49450744      0.03007819      0.26320020      0.36726345      1.24322567
     57.80000000      0.97160193      0.99912282      0.00035298      1.01178814      0.00000000      0.49406094      0.03004404      0.26319932      0.36724338      1.24320563
     57.90000000      0.97166299      0.99912867      0.00035122      1.01181424      0.00000000      0.49361523      0.03000997      0.26319844      0.36722340      1.24318571
     58.00000000      0.97172390      0.99913448      0.00034946      1.01183993      0.00000000      0.49317029      0.02997597      0.26319758      0.36720352      1.24316592
     58.10000000      0.97178466      0.99914026      0.00034772      1.01186522      0.00000000      0.49272614      0.02994205      0.26319673      0.36718374      1.24314625
     58.20000000      0.97184526      0.99914599      0.00034598      1.01189010      0.00000000      0.49228276      0.02990821      0.26319589      0.36716406      1.24312670
     58.30000000      0.97190572      0.99915168      0.00034426      1.01191457      0.00000000      0.49184015      0.02987443      0.26319506      0.36714447      1.24310727
     58.40000000      0.97196602      0.99915734      0.00034254      1.01193863      0.00000000      0.49139832      0.02984074      0.26319424      0.36712498      1.24308796
     58.50000000      0.97202617      0.99916295      0.00034083      1.01196230      0.00000000      0.49095726      0.02980712      0.26319343      0.36710559      1.24306878
     58.60000000      0.97208617      0.99916853      0.00033913      1.01198556      0.00000000      0.49051696      0.02977357      0.26319264      0.36708629      1.24304971
     58.70000000      0.97214602      0.99917407      0.00033744      1.01200842      0.00000000      0.49007743      0.02974010      0.26319185      0.36706709      1.24303076
     58.80000000      0.97220573      0.99917957      0.00033575      1.01203087      0.00000000      0.48963867      0.02970670      0.26319107      0.36704798      1.24301193
     58.90000000      0.97226528      0.99918504      0.00033408      1.01205293      0.00000000      0.48920067      0.02967338      0.26319030      0.36702897      1.24299321
     59.00000000      0.97232468      0.99919047      0.00033241      1.01207459      0.00000000      0.48876343      0.02964012      0.26318954      0.36701005      1.24297461
     59.10000000      0.97238394      0.99919585      0.00033075      1.01209585      0.00000000      0.48832695      0.02960695      0.26318880      0.36699122      1.24295613
     59.20000000      0.97244305      0.99920121      0.00032910      1.01211671      0.00000000      0.48789123      0.02957384      0.26318806      0.36697249      1.24293776
     59.30000000      0.97250201      0.99920652      0.00032746      1.01213718      0.00000000      0.48745626      0.02954081      0.26318733      0.36695385      1.24291951
     59.40000000      0.97256083      0.99921180      0.00032582      1.01215726      0.00000000      0.48702204      0.02950785      0.26318661      0.36693530      1.24290137
     59.50000000      0.97261949      0.99921705      0.00032420      1.01217694      0.00000000      0.48658857      0.02947497      0.26318590      0.36691684      1.24288334
     59.60000000      0.97267802      0.99922226      0.00032258      1.01219623      0.00000000      0.48615586      0.02944215      0.26318519      0.36689847      1.24286542
     59.70000000      0.97273639      0.99922743      0.00032097      1.01221512      0.00000000      0.48572389      0.02940941      0.26318450      0.36688019      1.24284761
     59.80000000      0.97279463      0.99923256      0.00031937      1.01223363      0.00000000      0.48529266      0.02937674      0.26318382      0.36686200      1.24282992
     59.90000000      0.97285272      0.99923767      0.00031778      1.01225175      0.00000000      0.48486218      0.02934414      0.26318314      0.36684391      1.24281233
     60.00000000      0.97291066      0.99924273      0.00031619      1.01226948      0.00000000      0.48443245      0.02931161      0.26318248      0.36682590      1.24279486
     60.10000000      0.97296846      0.99924777      0.00031461      1.01228682      0.00000000      0.48400345      0.02927916      0.26318182      0.36680798      1.24277749
     60.20000000      0.97302612      0.99925276      0.00031304      1.01230377      0.00000000      0.48357518      0.02924677      0.26318117      0.36679014      1.24276023
     60.30000000      0.97308363      0.99925773      0.00031148      1.01232034      0.00000000      0.48314766      0.02921446      0.26318053      0.36677240      1.24274308
     60.40000000      0.97314100      0.99926266      0.00030993      1.01233653      0.00000000      0.48272087      0.02918221      0.26317990      0.36675474      1.24272603
     60.50000000      0.97319823      0.99926756      0.00030838      1.01235233      0.00000000      0.48229481      0.02915004      0.26317928      0.36673718      1.24270909
     60.60000000      0.97325532      0.99927242      0.00030684      1.01236775      0.00000000      0.48186948      0.02911793      0.26317866      0.36671969      1.24269226
     60.70000000      0.97331227      0.99927725      0.00030531      1.01238279      0.00000000      0.48144488      0.02908590      0.26317805      0.36670230      1.24267553
     60.80000000      0.97336907      0.99928205      0.00030379      1.01239745      0.00000000      0.48102100      0.02905393      0.26317746      0.36668498      1.24265890
     60.90000000      0.97342574      0.99928681      0.00030227      1.01241173      0.00000000      0.48059785      0.02902204      0.26317686      0.36666776      1.24264238
     61.00000000      0.97348226      0.99929154      0.00030076      1.01242564      0.00000000      0.48017543      0.02899021      0.26317628      0.36665062      1.24262595
     61.10000000      0.97353865      0.99929624      0.00029926      1.01243916      0.00000000      0.47975372      0.02895845      0.26317571      0.36663356      1.24260964
     61.20000000      0.97359490      0.99930091      0.00029777      1.01245231      0.00000000      0.47933274      0.02892676      0.26317514      0.36661659      1.24259342
     61.30000000      0.97365100      0.99930555      0.00029628      1.01246509      0.00000000      0.47891247      0.02889514      0.26317458      0.36659970      1.24257730
     61.40000000      0.97370697      0.99931015      0.00029480      1.01247749      0.00000000      0.47849292      0.02886359      0.26317403      0.36658290      1.24256128
     61.50000000      0.97376281      0.99931473      0.00029333      1.01248951      0.00000000      0.47807408      0.02883210      0.26317348      0.36656617      1.24254537
     61.60000000      0.97381850      0.99931927      0.00029187      1.01250117      0.00000000      0.47765595      0.02880069      0.26317294      0.36654953      1.24252955
     61.70000000      0.97387406      0.99932378      0.00029041      1.01251245      0.00000000      0.47723854      0.02876934      0.26317241      0.36653297      1.24251383
     61.80000000      0.97392948      0.99932826      0.00028896      1.01252337      0.00000000      0.47682183      0.02873805      0.26317189      0.36651650      1.24249820
     61.90000000      0.97398476      0.99933271      0.00028752      1.01253391      0.00000000      0.47640583      0.02870684      0.26317137      0.36650010      1.24248268
     62.00000000      0.97403991      0.99933713      0.00028609      1.01254409      0.00000000      0.47599054      0.02867569      0.26317086      0.36648379      1.24246725
     62.10000000      0.97409492      0.99934152      0.00028466      1.01255390      0.00000000      0.47557595      0.02864461      0.26317036      0.36646755      1.24245192
     62.20000000      0.97414980      0.99934588      0.00028324      1.01256335      0.00000000      0.47516206      0.02861359      0.26316986      0.36645140      1.24243668
     62.30000000      0.97420455      0.99935021      0.00028183      1.01257243      0.00000000      0.47474887      0.02858264      0.26316938      0.36643533      1.24242153
     62.40000000      0.97425915      0.99935451      0.00028042      1.01258114      0.00000000      0.47433637      0.02855176      0.26316889      0.36641933      1.24240648
     62.50000000      0.97431363      0.99935878      0.00027902      1.01258950      0.00000000      0.47392458      0.02852094      0.26316842      0.36640342      1.24239153
     62.60000000      0.97436797      0.99936302      0.00027763      1.01259749      0.00000000      0.47351348      0.02849019      0.26316795      0.36638758      1.24237666
     62.70000000      0.97442218      0.99936724      0.00027624      1.01260512      0.00000000      0.47310307      0.02845951      0.26316749      0.36637182      1.24236189
     62.80000000      0.97447625      0.99937142      0.00027487      1.01261239      0.00000000      0.47269335      0.02842889      0.26316703      0.36635614      1.24234721
     62.90000000      0.97453020      0.99937558      0.00027350      1.01261930      0.00000000      0.47228432      0.02839833      0.26316658      0.36634053      1.24233262
     63.00000000      0.97458401      0.99937971      0.00027213      1.01262585      0.00000000      0.47187599      0.02836784      0.26316614      0.36632500      1.24231813
     63.10000000      0.97463769      0.99938381      0.00027077      1.01263205      0.00000000      0.47146833      0.02833741      0.26316570      0.36630955      1.24230372
     63.20000000      0.97469124      0.99938788      0.00026942      1.01263789      0.00000000      0.47106136      0.02830705      0.26316527      0.36629418      1.24228940
     63.30000000      0.97474465      0.99939193      0.00026808      1.01264338      0.00000000      0.47065508      0.02827676      0.26316485      0.36627888      1.24227517
     63.40000000      0.97479794      0.99939595      0.00026674      1.01264851      0.00000000      0.47024947      0.02824652      0.26316443      0.36626365      1.24226103
     63.50000000      0.97485110      0.99939994      0.00026541      1.01265329      0.00000000      0.46984454      0.02821635      0.26316401      0.36624851      1.24224698
     63.60000000      0.97490413      0.99940390      0.00026409      1.01265771      0.00000000      0.46944030      0.02818625      0.26316361      0.36623343      1.24223301
     63.70000000      0.97495702      0.99940784      0.00026277      1.01266179      0.00000000      0.46903672      0.02815621      0.26316320      0.36621843      1.24221913
     63.80000000      0.97500979      0.99941175      0.00026146      1.01266551      0.00000000      0.46863383      0.02812623      0.26316281      0.36620351      1.24220534
     63.90000000      0.97506243      0.99941563      0.00026015      1.01266889      0.00000000      0.46823160      0.02809631      0.26316242      0.36618865      1.24219163
     64.00000000      0.97511494      0.99941949      0.00025885      1.01267192      0.00000000      0.46783005      0.02806646      0.26316203      0.36617388      1.24217801
     64.10000000      0.97516733      0.99942332      0.00025756      1.01267460      0.00000000      0.46742916      0.02803667      0.26316165      0.36615917      1.24216447
     64.20000000      0.97521959      0.99942713      0.00025628      1.01267693      0.00000000      0.46702894      0.02800694      0.26316128      0.36614454      1.24215102
     64.30000000      0.97527172      0.99943091      0.00025500      1.01267892      0.00000000      0.46662939      0.02797727      0.26316091      0.36612998      1.24213765
     64.40000000      0.97532372      0.99943466      0.00025373      1.01268056      0.00000000      0.46623050      0.02794767      0.26316055      0.36611549      1.24212436
     64.50000000      0.97537560      0.99943839      0.00025246      1.01268187      0.00000000      0.46583228      0.02791813      0.26316019      0.36610107      1.24211116
     64.60000000      0.97542735      0.99944209      0.00025120      1.01268283      0.00000000      0.46543472      0.02788865      0.26315984      0.36608672      1.24209804
     64.70000000      0.97547897      0.99944577      0.00024995      1.01268344      0.00000000      0.46503781      0.02785923      0.26315949      0.36607245      1.24208500
     64.80000000      0.97553047      0.99944943      0.00024870      1.01268372      0.00000000      0.46464157      0.02782987      0.26315915      0.36605824      1.24207204
     64.90000000      0.97558185      0.99945306      0.00024746      1.01268366      0.00000000      0.46424598      0.02780058      0.26315881      0.36604411      1.24205916
     65.00000000      0.97563310      0.99945666      0.00024623      1.01268326      0.00000000      0.46385104      0.02777134      0.26315848      0.36603004      1.24204636
     65.10000000      0.97568422      0.99946024      0.00024500      1.01268252      0.00000000      0.46345676      0.02774217      0.26315815      0.36601604      1.24203364
     65.20000000      0.97573522      0.99946380      0.00024378      1.01268144      0.00000000      0.46306313      0.02771306      0.26315783      0.36600212      1.24202100
     65.30000000      0.97578610      0.99946733      0.00024256      1.01268003      0.00000000      0.46267015      0.02768400      0.26315751      0.36598826      1.24200843
     65.40000000      0.97583686      0.99947084      0.00024135      1.01267829      0.00000000      0.46227782      0.02765501      0.26315720      0.36597447      1.24199595
     65.50000000      0.97588749      0.99947432      0.00024015      1.01267621      0.00000000      0.46188614      0.02762608      0.26315689      0.36596075      1.24198354
     65.60000000      0.97593800      0.99947778      0.00023895      1.01267380      0.00000000      0.46149510      0.02759720      0.26315659      0.36594709      1.24197121
     65.70000000      0.97598839      0.99948122      0.00023776      1.01267105      0.00000000      0.46110470      0.02756839      0.26315629      0.36593350      1.24195896
     65.80000000      0.97603866      0.99948463      0.00023657      1.01266798      0.00000000      0.46071495      0.02753964      0.26315600      0.36591998      1.24194678
     65.90000000      0.97608880      0.99948803      0.00023539      1.01266457      0.00000000      0.46032584      0.02751094      0.26315571      0.36590653      1.24193468
     66.00000000      0.97613882      0.99949139      0.00023422      1.01266084      0.00000000      0.45993737      0.02748231      0.26315542      0.36589314      1.24192266
     66.10000000      0.97618873      0.99949474      0.00023305      1.01265678      0.00000000      0.45954953      0.02745373      0.26315514      0.36587982      1.24191070
     66.20000000      0.97623851      0.99949806      0.00023188      1.01265239      0.00000000      0.45916233      0.02742522      0.26315486      0.36586657      1.24189883
     66.30000000      0.97628817      0.99950136      0.00023073      1.01264767      0.00000000      0.45877576      0.02739676      0.26315459      0.36585338      1.24188702
     66.40000000      0.97633772      0.99950464      0.00022958      1.01264263      0.00000000      0.45838983      0.02736836      0.26315432      0.36584025      1.24187529
     66.50000000      0.97638714      0.99950790      0.00022843      1.01263727      0.00000000      0.45800453      0.02734001      0.26315406      0.36582719      1.24186364
     66.60000000      0.97643645      0.99951113      0.00022729      1.01263158      0.00000000      0.45761986      0.02731173      0.26315380      0.36581420      1.24185205
     66.70000000      0.97648563      0.99951435      0.00022616      1.01262557      0.00000000      0.45723581      0.02728350      0.26315354      0.36580127      1.24184054
     66.80000000      0.97653470      0.99951754      0.00022503      1.01261924      0.00000000      0.45685240      0.02725534      0.26315329      0.36578840      1.24182910
     66.90000000      0.97658365      0.99952071      0.00022391      1.01261258      0.00000000      0.45646961      0.02722722      0.26315304      0.36577560      1.24181773
     67.00000000      0.97663248      0.99952386      0.00022279      1.01260561      0.00000000      0.45608744      0.02719917      0.26315280      0.36576286      1.24180643
     67.10000000      0.97668120      0.99952698      0.00022168      1.01259832      0.00000000      0.45570589      0.02717117      0.26315256      0.36575018      1.24179520
     67.20000000      0.97672980      0.99953009      0.00022057      1.01259071      0.00000000      0.45532497      0.02714324      0.26315232      0.36573756      1.24178404
     67.30000000      0.97677828      0.99953318      0.00021947      1.01258278      0.00000000      0.45494466      0.02711535      0.26315209      0.36572501      1.24177295
     67.40000000      0.97682664      0.99953624      0.00021838      1.01257454      0.00000000      0.45456498      0.02708753      0.26315186      0.36571252      1.24176193
     67.50000000      0.97687489      0.99953929      0.00021729      1.01256598      0.00000000      0.45418591      0.02705976      0.26315164      0.36570009      1.24175097
     67.60000000      0.97692303      0.99954231      0.00021620      1.01255711      0.00000000      0.45380745      0.02703205      0.26315141      0.36568772      1.24174009
     67.70000000      0.97697104      0.99954531      0.00021513      1.01254792      0.00000000      0.45342961      0.02700439      0.26315120      0.36567541      1.24172927
     67.80000000      0.97701895      0.99954830      0.00021405      1.01253842      0.00000000      0.45305238      0.02697679      0.26315098      0.36566317      1.24171852
     67.90000000      0.97706674      0.99955126      0.00021299      1.01252861      0.00000000      0.45267576      0.02694924      0.26315077      0.36565098      1.24170784
     68.00000000      0.97711441      0.99955420      0.00021192      1.01251849      0.00000000      0.45229974      0.02692176      0.26315056      0.36563886      1.24169722
     68.10000000      0.97716197      0.99955713      0.00021087      1.01250806      0.00000000      0.45192434      0.02689432      0.26315036      0.36562679      1.24168667
     68.20000000      0.97720942      0.99956003      0.00020981      1.01249732      0.00000000      0.45154954      0.02686694      0.26315016      0.36561478      1.24167618
     68.30000000      0.97725675      0.99956291      0.00020877      1.01248628      0.00000000      0.45117535      0.02683962      0.26314996      0.36560284      1.24166576
     68.40000000      0.97730397      0.99956578      0.00020773      1.01247492      0.00000000      0.45080176      0.02681235      0.26314977      0.36559095      1.24165541
     68.50000000      0.97735108      0.99956862      0.00020669      1.01246326      0.00000000      0.45042877      0.02678514      0.26314958      0.36557912      1.24164512
     68.60000000      0.97739807      0.99957145      0.00020566      1.01245130      0.00000000      0.45005639      0.02675798      0.26314939      0.36556735      1.24163489
     68.70000000      0.97744495      0.99957426      0.00020463      1.01243903      0.00000000      0.44968460      0.02673088      0.26314921      0.36555564      1.24162473
     68.80000000      0.97749173      0.99957705      0.00020361      1.01242646      0.00000000      0.44931341      0.02670383      0.26314903      0.36554398      1.24161462
     68.90000000      0.97753838      0.99957982      0.00020260      1.01241358      0.00000000      0.44894281      0.02667683      0.26314885      0.36553239      1.24160459
     69.00000000      0.97758493      0.99958257      0.00020159      1.01240040      0.00000000      0.44857281      0.02664989      0.26314868      0.36552085      1.24159461
     69.10000000      0.97763137      0.99958530      0.00020058      1.01238692      0.00000000      0.44820341      0.02662301      0.26314850      0.36550936      1.24158470
     69.20000000      0.97767770      0.99958802      0.00019958      1.01237315      0.00000000      0.44783459      0.02659617      0.26314834      0.36549794      1.24157485
     69.30000000      0.97772391      0.99959072      0.00019858      1.01235907      0.00000000      0.44746637      0.02656939      0.26314817      0.36548657      1.24156505
     69.40000000      0.97777002      0.99959339      0.00019759      1.01234469      0.00000000      0.44709873      0.02654267      0.26314801      0.36547525      1.24155533
     69.50000000      0.97781602      0.99959605      0.00019661      1.01233002      0.00000000      0.44673168      0.02651599      0.26314785      0.36546399      1.24154566
     69.60000000      0.97786191      0.99959870      0.00019563      1.01231505      0.00000000      0.44636522      0.02648937      0.26314769      0.36545279      1.24153605
     69.70000000      0.97790768      0.99960132      0.00019465      1.01229979      0.00000000      0.44599935      0.02646281      0.26314754      0.36544165      1.24152650
     69.80000000      0.97795335      0.99960393      0.00019368      1.01228423      0.00000000      0.44563405      0.02643629      0.26314739      0.36543055      1.24151701
     69.90000000      0.97799892      0.99960652      0.00019271      1.01226838      0.00000000      0.44526934      0.02640983      0.26314724      0.36541952      1.24150758
     70.00000000      0.97804437      0.99960909      0.00019175      1.01225223      0.00000000      0.44490521      0.02638342      0.26314709      0.36540853      1.24149820
     70.10000000      0.97808972      0.99961165      0.00019080      1.01223579      0.00000000      0.44454166      0.02635707      0.26314695      0.36539760      1.24148889
     70.20000000      0.97813495      0.99961419      0.00018985      1.01221906      0.00000000      0.44417869      0.02633076      0.26314681      0.36538673      1.24147963
     70.30000000      0.97818009      0.99961671      0.00018890      1.01220204      0.00000000      0.44381630      0.02630451      0.26314667      0.36537591      1.24147043
     70.40000000      0.97822511      0.99961922      0.00018796      1.01218474      0.00000000      0.44345448      0.02627831      0.26314654      0.36536514      1.24146129
     70.50000000      0.97827003      0.99962170      0.00018702      1.01216714      0.00000000      0.44309323      0.02625216      0.26314640      0.36535443      1.24145221
     70.60000000      0.97831484      0.99962417      0.00018609      1.01214925      0.00000000      0.44273256      0.02622606      0.26314627      0.36534377      1.24144318
     70.70000000      0.97835954      0.99962663      0.00018516      1.01213108      0.00000000      0.44237246      0.02620002      0.26314615      0.36533316      1.24143420
     70.80000000      0.97840414      0.99962907      0.00018423      1.01211262      0.00000000      0.44201293      0.02617402      0.26314602      0.36532260      1.24142529
     70.90000000      0.97844864      0.99963149      0.00018331      1.01209388      0.00000000      0.44165396      0.02614808      0.26314590      0.36531210      1.24141643
     71.00000000      0.97849303      0.99963390      0.00018240      1.01207485      0.00000000      0.44129557      0.02612219      0.26314578      0.36530165      1.24140762
     71.10000000      0.97853731      0.99963629      0.00018149      1.01205554      0.00000000      0.44093774      0.02609634      0.26314566      0.36529125      1.24139887
     71.20000000      0.97858149      0.99963866      0.00018059      1.01203595      0.00000000      0.44058048      0.02607055      0.26314555      0.36528090      1.24139017
     71.30000000      0.97862557      0.99964102      0.00017968      1.01201607      0.00000000      0.44022377      0.02604481      0.26314543      0.36527060      1.24138153
     71.40000000      0.97866954      0.99964336      0.00017879      1.01199592      0.00000000      0.43986764      0.02601912      0.26314532      0.36526035      1.24137294
     71.50000000      0.97871341      0.99964569      0.00017790      1.01197548      0.00000000      0.43951206      0.02599348      0.26314522      0.36525016      1.24136440
     71.60000000      0.97875717      0.99964800      0.00017701      1.01195476      0.00000000      0.43915704      0.02596789      0.26314511      0.36524001      1.24135592
     71.70000000      0.97880083      0.99965030      0.00017613      1.01193377      0.00000000      0.43880258      0.02594236      0.26314501      0.36522991      1.24134749
     71.80000000      0.97884439      0.99965258      0.00017525      1.01191250      0.00000000      0.43844868      0.02591687      0.26314490      0.36521987      1.24133911
     71.90000000      0.97888785      0.99965484      0.00017437      1.01189095      0.00000000      0.43809533      0.02589143      0.26314480      0.36520987      1.24133078
     72.00000000      0.97893120      0.99965709      0.00017350      1.01186913      0.00000000      0.43774253      0.02586604      0.26314471      0.36519992      1.24132251
     72.10000000      0.97897445      0.99965933      0.00017264      1.01184703      0.00000000      0.43739029      0.02584069      0.26314461      0.36519003      1.24131429
     72.20000000      0.97901760      0.99966155      0.00017178      1.01182465      0.00000000      0.43703861      0.02581540      0.26314452      0.36518018      1.24130612
     72.30000000      0.97906065      0.99966375      0.00017092      1.01180201      0.00000000      0.43668747      0.02579016      0.26314443      0.36517038      1.24129799
     72.40000000      0.97910360      0.99966594      0.00017007      1.01177909      0.00000000      0.43633688      0.02576497      0.26314434      0.36516062      1.24128992
     72.50000000      0.97914645      0.99966812      0.00016922      1.01175590      0.00000000      0.43598684      0.02573982      0.26314425      0.36515092      1.24128190
     72.60000000      0.97918919      0.99967028      0.00016838      1.01173243      0.00000000      0.43563735      0.02571473      0.26314417      0.36514127      1.24127393
     72.70000000      0.97923184      0.99967243      0.00016754      1.01170870      0.00000000      0.43528840      0.02568968      0.26314408      0.36513166      1.24126601
     72.80000000      0.97927438      0.99967456      0.00016670      1.01168470      0.00000000      0.43493999      0.02566468      0.26314400      0.36512210      1.24125814
     72.90000000      0.97931683      0.99967668      0.00016587      1.01166043      0.00000000      0.43459213      0.02563973      0.26314392      0.36511258      1.24125032
     73.00000000      0.97935918      0.99967879      0.00016504      1.01163589      0.00000000      0.43424481      0.02561482      0.26314384      0.36510312      1.24124254
     73.10000000      0.97940142      0.99968088      0.00016422      1.01161109      0.00000000      0.43389803      0.02558997      0.26314377      0.36509370      1.24123482
     73.20000000      0.97944357      0.99968296      0.00016340      1.01158602      0.00000000      0.43355179      0.02556516      0.26314369      0.36508432      1.24122714
     73.30000000      0.97948562      0.99968502      0.00016258      1.01156068      0.00000000      0.43320609      0.02554040      0.26314362      0.36507500      1.24121951
     73.40000000      0.97952758      0.99968707      0.00016177      1.01153508      0.00000000      0.43286093      0.02551569      0.26314355      0.36506572      1.24121193
     73.50000000      0.97956943      0.99968910      0.00016097      1.01150922      0.00000000      0.43251630      0.02549103      0.26314348      0.36505648      1.24120439
     73.60000000      0.97961118      0.99969113      0.00016016      1.01148309      0.00000000      0.43217220      0.02546641      0.26314342      0.36504729      1.24119690
     73.70000000      0.97965284      0.99969314      0.00015936      1.01145670      0.00000000      0.43182864      0.02544184      0.26314335      0.36503815      1.24118946
     73.80000000      0.97969440      0.99969513      0.00015857      1.01143005      0.00000000      0.43148561      0.02541732      0.26314329      0.36502905      1.24118207
     73.90000000      0.97973587      0.99969711      0.00015778      1.01140314      0.00000000      0.43114311      0.02539284      0.26314323      0.36502000      1.24117472
     74.00000000      0.97977724      0.99969908      0.00015699      1.01137597      0.00000000      0.43080114      0.02536841      0.26314317      0.36501099      1.24116741
     74.10000000      0.97981851      0.99970104      0.00015621      1.01134854      0.00000000      0.43045970      0.02534403      0.26314311      0.36500202      1.24116015
     74.20000000      0.97985968      0.99970298      0.00015543      1.01132085      0.00000000      0.43011878      0.02531970      0.26314305      0.36499310      1.24115294
     74.30000000      0.97990076      0.99970491      0.00015465      1.01129291      0.00000000      0.42977839      0.02529541      0.26314300      0.36498423      1.24114577
     74.40000000      0.97994174      0.99970683      0.00015388      1.01126471      0.00000000      0.42943853      0.02527116      0.26314294      0.36497540      1.24113865
     74.50000000      0.97998263      0.99970873      0.00015312      1.01123625      0.00000000      0.42909919      0.02524697      0.26314289      0.36496661      1.24113157
     74.60000000      0.98002342      0.99971063      0.00015235      1.01120754      0.00000000      0.42876037      0.02522282      0.26314284      0.36495786      1.24112453
     74.70000000      0.98006412      0.99971251      0.00015159      1.01117858      0.00000000      0.42842207      0.02519871      0.26314279      0.36494916      1.24111754
     74.80000000      0.98010472      0.99971437      0.00015084      1.01114936      0.00000000      0.42808429      0.02517465      0.26314274      0.36494050      1.24111059
     74.90000000      0.98014523      0.99971623      0.00015008      1.01111989      0.00000000      0.42774704      0.02515064      0.26314270      0.36493189      1.24110368
     75.00000000      0.98018564      0.99971807      0.00014934      1.01109017      0.00000000      0.42741029      0.02512667      0.26314265      0.36492331      1.24109682
     75.10000000      0.98022596      0.99971990      0.00014859      1.01106019      0.00000000      0.42707407      0.02510275      0.26314261      0.36491478      1.24109000
     75.20000000      0.98026619      0.99972172      0.00014785      1.01102997      0.00000000      0.42673836      0.02507887      0.26314257      0.36490629      1.24108322
     75.30000000      0.98030632      0.99972352      0.00014711      1.01099949      0.00000000      0.42640316      0.02505504      0.26314253      0.36489785      1.24107649
     75.40000000      0.98034636      0.99972532      0.00014638      1.01096877      0.00000000      0.42606848      0.02503125      0.26314249      0.36488944      1.24106979
     75.50000000      0.98038631      0.99972710      0.00014565      1.01093780      0.00000000      0.42573431      0.02500751      0.26314245      0.36488108      1.24106314
     75.60000000      0.98042616      0.99972887      0.00014492      1.01090659      0.00000000      0.42540065      0.02498381      0.26314241      0.36487276      1.24105653
     75.70000000      0.98046593      0.99973063      0.00014420      1.01087512      0.00000000      0.42506750      0.02496016      0.26314238      0.36486447      1.24104996
     75.80000000      0.98050560      0.99973238      0.00014348      1.01084342      0.00000000      0.42473485      0.02493655      0.26314234      0.36485623      1.24104343
     75.90000000      0.98054517      0.99973411      0.00014276      1.01081146      0.00000000      0.42440272      0.02491298      0.26314231      0.36484803      1.24103694
     76.00000000      0.98058466      0.99973583      0.00014205      1.01077926      0.00000000      0.42407109      0.02488946      0.26314228      0.36483988      1.24103050
     76.10000000      0.98062406      0.99973755      0.00014134      1.01074682      0.00000000      0.42373996      0.02486599      0.26314225      0.36483176      1.24102409
     76.20000000      0.98066336      0.99973925      0.00014064      1.01071414      0.00000000      0.42340934      0.02484255      0.26314222      0.36482368      1.24101772
     76.30000000      0.98070257      0.99974094      0.00013994      1.01068122      0.00000000      0.42307922      0.02481917      0.26314219      0.36481564      1.24101139
     76.40000000      0.98074169      0.99974262      0.00013924      1.01064805      0.00000000      0.42274961      0.02479582      0.26314217      0.36480764      1.24100510
     76.50000000      0.98078073      0.99974428      0.00013854      1.01061464      0.00000000      0.42242049      0.02477252      0.26314214      0.36479968      1.24099885
     76.60000000      0.98081967      0.99974594      0.00013785      1.01058100      0.00000000      0.42209187      0.02474926      0.26314212      0.36479176      1.24099264
     76.70000000      0.98085852      0.99974759      0.00013717      1.01054711      0.00000000      0.42176375      0.02472605      0.26314209      0.36478388      1.24098647
     76.80000000      0.98089728      0.99974922      0.00013648      1.01051299      0.00000000      0.42143613      0.02470288      0.26314207      0.36477604      1.24098034
     76.90000000      0.98093596      0.99975085      0.00013580      1.01047863      0.00000000      0.42110900      0.02467975      0.26314205      0.36476824      1.24097424
     77.00000000      0.98097454      0.99975246      0.00013512      1.01044404      0.00000000      0.42078237      0.02465667      0.26314203      0.36476047      1.24096818
